name,type,categories,floors,external_id,location_id
EMPEROR DIAMOND,store,Fashion & Accessories,,859e15bd-b55c-51de-99c4-75ceee6e153c,el_67ffc9e1140478e1db1e527e
A PING MOBILE,store,Technology,,0efad06b-128c-54eb-85dc-71c0b6028b28,el_67ffc9e1140478e1db1e527f
BLACK CANYON COFFEE,store,Food & Beverage,,2ffb712c-4c3a-5b32-9520-a2dded63d555,el_67ffc9e1140478e1db1e5280
DILAVIE,store,Fashion & Accessories,,8a33b5bd-7133-5172-a66f-c8b798808b16,el_67ffc9e1140478e1db1e5281
PROMAN,store,General Service,,4bec0789-4c2a-5fa4-b6df-9f3e8ecef4b1,el_67ffc9e1140478e1db1e5284
ANGEL PHONE,store,Technology,,465cda98-761b-5f0d-9bb3-dabb63ac4e12,el_67ffc9e1140478e1db1e5285
ME DESIGN,store,Technology,,64c8b8b4-19cf-5aa5-8e39-5852cd2cd453,el_67ffc9e1140478e1db1e5287
AUMPHERYIM,store,Government Services Point,,877341de-dec4-567c-b218-a99744c4b3d6,el_67ffc9e1140478e1db1e5288
THONGTAWEECHAI,store,Fashion & Accessories,,69f5bb9c-5614-57ce-b869-994e9cc6f8b4,el_67ffc9e1140478e1db1e5289
BIG CAMERA,store,Technology,,a58d6e29-96e3-54cc-8f93-f973ee227d61,el_67ffc9e1140478e1db1e528a
K PHONE,store,Technology,,915b49be-b2b5-53ce-86dc-b935726f96c6,el_67ffc9e1140478e1db1e528b
MK RESTAURANTS,store,Food & Beverage,,eb072b3b-f30b-53a5-89f1-c920a7e8234c,el_67ffc9e1140478e1db1e528c
TMBTHANACHAT BANK,store,Bank & ATM,,e751754b-1b3c-5063-bf4a-7187044ed013,el_67ffc9e1140478e1db1e528d
KFC,store,Food & Beverage,,3c5e36b8-77ae-50b1-94cb-0a4081b7fae1,el_67ffc9e1140478e1db1e528f
CONVERSE,store,Fashion & Accessories,,38def3e2-1022-5f4a-b35b-8f839315b504,el_67ffc9e1140478e1db1e5290
IT CITY,store,Technology,,a7ad5ddf-6be2-53f6-9f08-2582c141ba91,el_67ffc9e1140478e1db1e5291
JAYMART IOT,store,Technology,,7e1e5036-1b8e-50df-99c0-36893a55c2d5,el_67ffc9e1140478e1db1e5292
COWAY,store,Technology,,f67860a6-f180-52be-b04d-670d6976d62f,el_67ffc9e1140478e1db1e5293
JASPAL,store,Fashion & Accessories,,6961d88a-081e-506c-a186-35893988f2c1,el_67ffc9e1140478e1db1e5294
LAMCHAROEN SEAFOOD,store,Food & Beverage,,4f57a290-0b21-5476-b9aa-41317e14e965,el_67ffc9e1140478e1db1e5295
SANSOOK DENTAL CLINIC,store,Health & Beauty,,74cd2e8b-86d7-553a-a58a-a9e23ff5db44,el_67ffc9e1140478e1db1e5296
TG FONE,store,Technology,,0850179f-0435-5e51-a71b-05788e19b629,el_67ffc9e1140478e1db1e5297
BAKE TO BREAK,store,Food & Beverage,,6490ae0e-17e3-509d-9082-46b9908bfe18,el_67ffc9e1140478e1db1e5298
BATH&BODY WORKS,store,Health & Beauty,,f0ca254e-a574-51b5-b5f9-2060f4e4bcba,el_67ffc9e1140478e1db1e5299
FITFLOP,store,Fashion & Accessories,,a99782ea-89f2-501d-a422-35784d8afab4,el_67ffc9e1140478e1db1e529a
CAZZY,store,Fashion & Accessories,,c08c569e-a691-5aff-ab9a-6c1cafc368dd,el_67ffc9e1140478e1db1e529b
CHATRAMUE,store,Food & Beverage,,7a52cfa3-40b4-5e17-84d4-aa19201a1db2,el_67ffc9e1140478e1db1e529c
HI PHONE,store,Technology,,61ade195-1554-5ab7-97f9-1f02b8f054cc,el_67ffc9e1140478e1db1e529d
BAN WAENTA,store,General Service,,6f6121c7-e828-5e3b-96d6-d09ba38f360d,el_67ffc9e1140478e1db1e529e
OSHINEI YAKINIKU & SASHIMI,store,Food & Beverage,,82c604ed-de98-5683-95e0-b19cdb9e66ab,el_67ffc9e1140478e1db1e529f
MUSSAYA,store,Fashion & Accessories,,f03e4e29-c8ea-53ee-b3bf-8a3705c0c6f6,el_67ffc9e1140478e1db1e52a0
MONTIPA,store,Fashion & Accessories,,8b5b7be6-c6dd-57b5-aea5-a743dbb23417,el_67ffc9e1140478e1db1e52a1
JOYLIDAY PLUS,store,Entertainment,,2f665323-54a5-5db3-be5a-f022dc790720,el_67ffc9e1140478e1db1e52a2
KANSEI SUSHI,store,Food & Beverage,,9ce0d74e-861e-58e6-8096-05b1d24d61a1,el_67ffc9e1140478e1db1e52a3
BATA,store,Fashion & Accessories,,7f8a74b6-1f77-5fda-bde2-c6ff0904cec4,el_67ffc9e1140478e1db1e52a4
BIO SERUM AROMATIN,store,Health & Beauty,,0e495801-9730-54fb-8acd-60046d735b69,el_67ffc9e1140478e1db1e52a5
TSC WELLNESS CLINIC,store,Health & Beauty,,f84feaa8-cef0-50d0-af25-a130aefabcc0,el_67ffc9e1140478e1db1e52a6
LITTLE TOYS,store,Entertainment,,468ac305-c95c-503b-92c5-1c21c9c445f6,el_67ffc9e1140478e1db1e52a7
ANELLO,store,Fashion & Accessories,,230dd3ff-bf67-5e87-9c66-c9b983ac5d09,el_67ffc9e1140478e1db1e52a8
UMAY PLUS,store,Bank & ATM,,f4ec2043-064d-52da-a428-3868aeecf75f,el_67ffc9e1140478e1db1e52a9
KRUNG THAI BANK,store,Bank & ATM,,6f5550d8-83e3-5211-8ba2-01a8e9b2350c,el_67ffc9e1140478e1db1e52aa
JANNY SHOP,store,Entertainment,,16af5d4b-1819-513f-b5bf-2e5391276b66,el_67ffc9e1140478e1db1e52ab
ADIDAS,store,Fashion & Accessories,,ca4cd27b-8293-5f3f-ac2e-7e74847d3fe9,el_67ffc9e1140478e1db1e52ad
URTHE,store,Fashion & Accessories,,59ce2287-f949-51e5-9fb7-56f8041ed362,el_67ffc9e1140478e1db1e52ae
SE-ED BOOK CENTER,store,Book & Stationeries,,d776c5ba-dea6-5af7-9638-4624ba71fd4f,el_67ffc9e1140478e1db1e52af
NOTE LOTTERRY,store,Government Services Point,,968153a5-80e7-5505-a6c7-3448dd56a1b6,el_67ffc9e1140478e1db1e52b1
WAGASHI,store,Entertainment,,a2ce3ede-72b4-56ae-b6d6-ec6d0110c96d,el_67ffc9e1140478e1db1e52b2
JIB,store,Technology,,4a197d62-9066-57e7-b3ba-e285720013c8,el_67ffc9e1140478e1db1e52b4
I SERVE,store,Technology,,6fa4f641-8cc6-51f4-ac9c-6aeeebb158a0,el_67ffc9e1140478e1db1e52b5
ESP,store,Fashion & Accessories,,349d792f-c828-5339-9da3-5cc1fea94219,el_67ffc9e1140478e1db1e52b6
POWER BUY,store,Technology,,829ac5d3-0ecc-5c1e-b0fa-79fcb1ff3346,el_67ffc9e1140478e1db1e52b7
THE PIZZA COMPANY,store,Food & Beverage,,09aa26ec-9b56-518a-b42d-8148e94c2e4b,el_67ffc9e1140478e1db1e52b8
ACE,store,Technology,,44ffa205-22ea-59ed-9ff3-4b2e3eb1da66,el_67ffc9e1140478e1db1e52bb
SIAM COMMERCIAL BANK,store,Bank & ATM,,38c65132-a042-5fb2-8749-db02611194de,el_67ffc9e1140478e1db1e52bc
PRANAKORN NOODLE,store,Food & Beverage,,9ca81f4b-80f2-5ebc-a9f5-871ce6df5026,el_67ffc9e1140478e1db1e52bd
RATTANAKUL JEWELRY,store,Fashion & Accessories,,77415510-7e0a-59e7-bfa2-379a4d0c83bd,el_67ffc9e1140478e1db1e52be
YUEDPAO,store,Fashion & Accessories,,64349e04-e2d8-5e0e-ba76-6edc6fb1b3cc,el_67ffc9e1140478e1db1e52bf
VANS,store,Fashion & Accessories,,c98075a8-1d0d-55f4-ad7f-450f0507d327,el_67ffc9e1140478e1db1e52c0
LOOKER,store,Fashion & Accessories,,599cd8d2-4278-5583-90a8-2d3825fc1365,el_67ffc9e1140478e1db1e52c1
DAIRY QUEEN,store,Food & Beverage,,775e0bbd-5715-55b9-b5f3-5559c1803573,el_67ffc9e1140478e1db1e52c2
HI SERVICE,store,Technology,,13b1a4ba-d0b5-5559-9099-89bdae32547f,el_67ffc9e1140478e1db1e52c3
ARI FOOTBALL,store,Fashion & Accessories,,bbbbdf2b-f547-5a9a-a385-bfe59f9756d4,el_67ffc9e1140478e1db1e52c5
CROCS,store,Fashion & Accessories,,b821bfad-45da-529e-a057-2c7b48babe1d,el_67ffc9e1140478e1db1e52c6
NITIPON CLINIC,store,Health & Beauty,,a6ea70e4-107d-5e78-bfe0-a416a685d4a1,el_67ffc9e1140478e1db1e52c7
OPPO,store,Technology,,0bd21ffc-0a32-56a8-b651-fa2960ca819a,el_67ffc9e1140478e1db1e52c8
MAJOR CINEPLEX,store,Entertainment,,f83b91f0-9148-5044-82ce-afee4423ace5,el_67ffc9e1140478e1db1e52c9
WINAI MOO PING,store,Food & Beverage,,62cd5307-13c1-5151-8660-3c0add25d742,el_67ffc9e1140478e1db1e52ca
FONGBEER  BAMIKHAYAO,store,Food & Beverage,,3b0dd343-1970-5e06-bb6d-642e7c45f0b4,el_67ffc9e1140478e1db1e52cb
ATM KRUNG THAI BANK,store,Bank & ATM,,00533301-1885-5676-8fe3-226b1f1d0b80,el_67ffc9e1140478e1db1e52cc
MOBILE SHOP,store,Technology,,a9bd811e-2746-55cd-a8fd-8e02bb557283,el_67ffc9e1140478e1db1e52cd
PRO EXTRA TIME,store,General Service,,3bc99b6a-0b04-55c8-8f69-675aa737e0ad,el_67ffc9e1140478e1db1e52ce
ROBINSON DEPARTMENT STORE,store,Central Department Store,,a6a9baa2-1555-5534-97e1-8daa1fb50e56,el_67ffc9e1140478e1db1e52cf
XIAOMI,store,Technology,,f0b1b678-81fe-52a5-80c5-6346a6c8416c,el_67ffc9e1140478e1db1e52d0
GIORDANO,store,Fashion & Accessories,,c222669a-2075-50ee-88d5-57529c6a1828,el_67ffc9e1140478e1db1e52d1
NEEP STUDIO BYGOHDANGPAA,store,Fashion & Accessories,,3b2db4bc-a416-5f0b-949a-f0d128a96823,el_67ffc9e1140478e1db1e52d2
INTHANIN,store,Food & Beverage,,dda054ce-ed36-5144-9501-3fc86ce2346d,el_67ffc9e1140478e1db1e52d3
WACOAL,store,Fashion & Accessories,,bcf1ad16-a02e-56fb-908b-815f65c2fd31,el_67ffc9e1140478e1db1e52d4
MAKOTO,store,Technology,,5ff3f9b8-7dab-5744-8aac-bd0bc9d53f78,el_67ffc9e1140478e1db1e52d5
KAMBAN KHANOMTAOHUYE,store,Food & Beverage,,773ad9be-1cbc-5c35-ab8f-056f0119b9c4,el_67ffc9e1140478e1db1e52d6
TUM MOUR,store,Food & Beverage,,66d833bc-f675-5f48-bc40-dd4438d101de,el_67ffc9e1140478e1db1e52d7
MC,store,Fashion & Accessories,,7cf86d18-0aef-5260-90ab-faca18c64b6c,el_67ffc9e1140478e1db1e52d8
YAYOI,store,Food & Beverage,,a383459d-4faa-5f36-a872-b521a8115a12,el_67ffc9e1140478e1db1e52da
SUPER FIX,store,Technology,,0f6dfa45-6b10-5ea4-b288-be689f8607d5,el_67ffc9e1140478e1db1e52db
YVES ROCHER,store,Health & Beauty,,83fc3b09-6778-5507-8ba6-4703d7db52d3,el_67ffc9e1140478e1db1e52dc
OPPO,store,Technology,,b34061c5-023c-5f75-830a-5b513145f984,el_67ffc9e1140478e1db1e52dd
PRIMA GOLD,store,Fashion & Accessories,,5184f2a0-322c-5657-b09f-912e8f4dd3e7,el_67ffc9e1140478e1db1e52de
REALME,store,Technology,,6f2e533f-912e-5e52-9cda-27754276d26e,el_67ffc9e1140478e1db1e52df
KOI THE',store,Food & Beverage,,f86f7199-44dc-5663-8c50-72022ed367d6,el_67ffc9e1140478e1db1e52e0
UIH,store,Technology,,01d50da3-99f9-55f8-8cd6-991f52454265,el_67ffc9e1140478e1db1e52e1
HER,store,Fashion & Accessories,,8614e684-55c7-5449-b267-8548455e938f,el_67ffc9e1140478e1db1e52e3
CAFE AMAZON,store,Food & Beverage,,df3c36d1-0c3b-57a1-a61f-36d3d10e0c86,el_67ffc9e1140478e1db1e52e4
ROBINSON DEPARTMENT STORE,store,Central Department Store,,4899aedd-1b7d-514b-866b-04cb17b34d2f,el_67ffc9e1140478e1db1e52e5
PLAYBOY,store,Fashion & Accessories,,756b8094-3da9-5577-ad13-786794daad6a,el_67ffc9e1140478e1db1e52e6
RUAYSUP LOTTERY,store,Government Services Point,,2c754b73-8cde-5be1-a4d8-90ffde995f08,el_67ffc9e1140478e1db1e52e7
GL PINK BOXX,store,Entertainment,,ec02fc1f-91e3-51d7-bae7-d132a4fb676a,el_67ffc9e1140478e1db1e52e8
BOOST JUICE BAR,store,Food & Beverage,,fb374d83-f50a-5400-9141-e95fefa3cc0c,el_67ffc9e1140478e1db1e52e9
