Source,Target,Weight,Floor,Category
HONAJI RAMEN,Central Chaengwattana,1,GF,Food & Beverage
HUA SENG HONG,Central Chaengwattana,1,6F,Food & Beverage
I CAN READ,Central Chaengwattana,1,7F,Services & Education
I CONNECT,Central Chaengwattana,1,4F,Technology & Electronics
I GENIUS,Central Chaengwattana,1,4F,Technology & Electronics
I SMART,Central Chaengwattana,1,4F,Technology & Electronics
INLINGUA,Central Chaengwattana,1,7F,Services & Education
ISTUDIO,Central Chaengwattana,1,2F,Technology & Electronics
IT ALL FILM,Central Chaengwattana,1,4F,Technology & Electronics
IT CITY,Central Chaengwattana,1,4F,Technology & Electronics
JASPAL,Central Chaengwattana,1,1F,Fashion & Apparel
JAYMART,Central Chaengwattana,1,4F,Technology & Electronics
JIB,Central Chaengwattana,1,4F,Technology & Electronics
JISON CLINIC,Central Chaengwattana,1,3F,Beauty & Wellness
JONES SALAD,Central Chaengwattana,1,6F,Food & Beverage
JOYLIDAY,Central Chaengwattana,1,7F,Entertainment
K.J.MOBILE,Central Chaengwattana,1,4F,Technology & Electronics
KA PHOW THAD,Central Chaengwattana,1,6F,Food & Beverage
KANNIKAR MASSAGE,Central Chaengwattana,1,6F,Beauty & Wellness
KANNIKAR MASSAGE,Central Chaengwattana,1,6F,Beauty & Wellness
KAREYA,Central Chaengwattana,1,GF,Food & Beverage
KARUN THAI TEA,Central Chaengwattana,1,1F,Food & Beverage
KASIKORN BANK,Central Chaengwattana,1,4F,Bank & Financial Services
KATSUYA,Central Chaengwattana,1,GF,Food & Beverage
KAWPHADKATALEK,Central Chaengwattana,1,6F,Food & Beverage
KFC,Central Chaengwattana,1,5F,Food & Beverage
KHAMOOJAKKAPAD,Central Chaengwattana,1,GF,Food & Beverage
KHAOKHAIJEAWSONGKHRUEANG,Central Chaengwattana,1,6F,Food & Beverage
KHAOKHAMUSAMOSORN,Central Chaengwattana,1,6F,Food & Beverage
KHIANG,Central Chaengwattana,1,6F,Food & Beverage
KIEW KAI KA,Central Chaengwattana,1,1F,Food & Beverage
KIPLING,Central Chaengwattana,1,2F,Fashion & Apparel
KLEENS,Central Chaengwattana,1,6F,Food & Beverage
KOFUKU,Central Chaengwattana,1,6F,Food & Beverage
KOI THE,Central Chaengwattana,1,1F,Food & Beverage
KRISPY KREME,Central Chaengwattana,1,1F,Food & Beverage
KRUAPRIKSOD,Central Chaengwattana,1,6F,Food & Beverage
KRUNG THAI BANK,Central Chaengwattana,1,4F,Bank & Financial Services
KRUNGSRI FIRST CHOICE,Central Chaengwattana,1,4F,Bank & Financial Services
KUATIEW SUKHOTHAI NAI HIN,Central Chaengwattana,1,6F,Food & Beverage
KUAYJUBSAMTOOM,Central Chaengwattana,1,6F,Food & Beverage
