Source,Target,Weight,Floor,Category
MAE MI KHAOSOI,Central Salaya,1,1F,Food & Beverage
MAE NUAM KHAOKAENG DON WAI,Central Salaya,1,1F,Food & Beverage
MAE NUN MU TUN,Central Salaya,1,1F,Food & Beverage
MAESRIRUEN,Central Salaya,1,1F,Food & Beverage
MC JEANS,Central Salaya,1,2F,Fashion & Apparel
MENG NUA NUA,Central Salaya,1,3F,Food & Beverage
MERCURY,Central Salaya,1,2F,Technology & Electronics
MERIDA CLINIC,Central Salaya,1,2F,Beauty & Wellness
MINE,Central Salaya,1,2F,Technology & Electronics
MISTER DONUT,Central Salaya,1,1F,Food & Beverage
MK RESTAURANT,Central Salaya,1,3F,Food & Beverage
MONTIP,Central Salaya,1,2F,Fashion & Apparel
MOSHI MOSHI,Central Salaya,1,2F,Lifestyle & Specialty
MOTTA,Central Salaya,1,2F,Fashion & Apparel
MR. DIY,Central Salaya,1,3F,Lifestyle & Specialty
MUANG THAI LIFE ASSURANCE,Central Salaya,1,3F,Bank & Financial Services
NAIL IT,Central Salaya,1,2F,Beauty & Wellness
NGG,Central Salaya,1,1F,Fashion & Apparel
NITIPON CLINIC,Central Salaya,1,2F,Beauty & Wellness
OASIS,Central Salaya,1,2F,Fashion & Apparel
OFFICEMATE,Central Salaya,1,GF,Lifestyle & Specialty
OKLS,Central Salaya,1,GF,Services & Education
ON THE TABLE,Central Salaya,1,1F,Food & Beverage
OOTOYA,Central Salaya,1,1F,Food & Beverage
OPPO,Central Salaya,1,2F,Technology & Electronics
OPTIC SQUARE,Central Salaya,1,3F,Fashion & Apparel
ORIENTAL PRINCESS,Central Salaya,1,1F,Beauty & Wellness
OWN DAYS,Central Salaya,1,2F,Fashion & Apparel
P&F,Central Salaya,1,3F,Beauty & Wellness
PADTHAIHOYTODSIAMUMPAVA,Central Salaya,1,1F,Food & Beverage
PAN KHAM HOM CAFE,Central Salaya,1,1F,Food & Beverage
PHAT THAI KHUN TOI,Central Salaya,1,1F,Food & Beverage
PHRA NAKORN NOODLE,Central Salaya,1,3F,Food & Beverage
PLAYBOY,Central Salaya,1,1F,Fashion & Apparel
PORNKASEM CLINIC,Central Salaya,1,2F,Beauty & Wellness
POTATO CORNER,Central Salaya,1,1F,Food & Beverage
POWER BUY,Central Salaya,1,2F,Technology & Electronics
PRADAP,Central Salaya,1,2F,Fashion & Apparel
PREM,Central Salaya,1,2F,Fashion & Apparel
PRO CLEAN,Central Salaya,1,GF,Lifestyle & Specialty
PROMAN,Central Salaya,1,GF,Lifestyle & Specialty
QUEEN BEAUTY,Central Salaya,1,2F,Beauty & Wellness
RACHATA,Central Salaya,1,GF,Fashion & Apparel
RAN KUAI CHAP YUAN,Central Salaya,1,1F,Food & Beverage
RAN KUAITIAO CHAOSUA PHOT NA,Central Salaya,1,1F,Food & Beverage
ROMRAWIN CLINIC,Central Salaya,1,2F,Beauty & Wellness
S MOBILE,Central Salaya,1,2F,Technology & Electronics
S&P,Central Salaya,1,1F,Food & Beverage
SABINA,Central Salaya,1,2F,Fashion & Apparel
SAKAI LAK,Central Salaya,1,1F,Food & Beverage
SAMOL SHOP,Central Salaya,1,2F,Fashion & Apparel
SAMSUNG,Central Salaya,1,2F,Technology & Electronics
SANTA FE' STEAK,Central Salaya,1,3F,Food & Beverage
SATEK BI THET TI,Central Salaya,1,1F,Food & Beverage
SE-ED,Central Salaya,1,3F,Lifestyle & Specialty
SF CINEMA,Central Salaya,1,4F,Entertainment
SHABUSHI,Central Salaya,1,3F,Food & Beverage
SHU UEMURA,Central Salaya,1,1F,Fashion & Apparel
SIAM COMMERCIAL BANK,Central Salaya,1,3F,Bank & Financial Services
SIZZLER,Central Salaya,1,1F,Food & Beverage
SKECHERS,Central Salaya,1,1F,Fashion & Apparel
STARBUCKS COFFEE,Central Salaya,1,1F,Food & Beverage
STUDIO 7,Central Salaya,1,2F,Technology & Electronics
SWENSEN'S,Central Salaya,1,1F,Food & Beverage
T.TIME,Central Salaya,1,GF,Lifestyle & Specialty
TAMNAK THONG 5,Central Salaya,1,1F,Fashion & Apparel
TAYWIN ORIGINAL STYLE,Central Salaya,1,2F,Fashion & Apparel
THE FACE SHOP,Central Salaya,1,1F,Beauty & Wellness
THE NEXT,Central Salaya,1,3F,Fashion & Apparel
THE PIZZA COMPANY,Central Salaya,1,1F,Food & Beverage
THE VIRIYAH INSURANCE,Central Salaya,1,3F,Bank & Financial Services
TO B 1 HAIR STATION,Central Salaya,1,2F,Beauty & Wellness
TOPS MARKET,Central Salaya,1,1F,Lifestyle & Specialty
TRUE,Central Salaya,1,2F,Technology & Electronics
TUMSABSAB,Central Salaya,1,1F,Food & Beverage
TUTOR HOUSE,Central Salaya,1,GF,Services & Education
TWELVE VICTORY (42),Central Salaya,1,3F,Bank & Financial Services
UMAY PLUS,Central Salaya,1,3F,Bank & Financial Services
UNIQLO,Central Salaya,1,1F,Fashion & Apparel
VIVO,Central Salaya,1,2F,Technology & Electronics
WARAPORN SALAPAO,Central Salaya,1,1F,Food & Beverage
WATSONS,Central Salaya,1,3F,Beauty & Wellness
XIAOMI,Central Salaya,1,2F,Technology & Electronics
YAK KAPROTARD,Central Salaya,1,1F,Food & Beverage
YAMAHA MUSIC SCHOOL,Central Salaya,1,GF,Services & Education
YAMAZAKI,Central Salaya,1,1F,Food & Beverage
YAYOI,Central Salaya,1,1F,Food & Beverage
YOMROSSABBANMATU,Central Salaya,1,1F,Food & Beverage
YONEX,Central Salaya,1,2F,Lifestyle & Specialty
YOSHINOYA,Central Salaya,1,3F,Food & Beverage
YVES ROCHER,Central Salaya,1,1F,Beauty & Wellness
ZEN JAPANESE RESTAURANT,Central Salaya,1,1F,Food & Beverage
ช่างคอมใจดี,Central Salaya,1,GF,Lifestyle & Specialty
แทนรัก,Central Salaya,1,GF,Lifestyle & Specialty
อิงธารนวดไทย,Central Salaya,1,3F,Beauty & Wellness
