name,type,categories,floors,external_id,location_id
SAMSUNG MOBILE,store,Technology,,930dfeba-ad7d-5e44-b0c7-f0003cfe228d,el_69727bb32536810001823e0c
AUNTIE ANNE'S,store,Food & Beverage,,1d827d62-fcd3-5a13-8cd0-de3e031dde8c,el_69727bb32536810001823e0e
OFFICE MATE,store,Book & Stationeries,,9655210f-9be5-5f75-bb70-0a9cb220593c,el_69727bb32536810001823e13
KAWAI MUSIC SCHOOL,store,Edutainment,,169070a8-a2a6-5fb5-a593-1255efac53df,el_69727bb32536810001823e14
WE BUILD HOME,store,Home & Décor,,7b35f7fe-4c5e-5df5-a5b0-0bd5240e6026,el_69727bb32536810001823e16
I ACCESSORIES,store,Technology,,edd28794-947c-5bb0-b84e-062b1d2b4844,el_69727bb32536810001823e17
OOTOYA,store,Food & Beverage,,6dab531d-1a92-5702-8cbd-56625cdb6f1c,el_69727bb32536810001823e18
PET SAFARI,store,Pet Service,,a55d5a96-91af-5a6a-9b32-3e31c12df447,el_69727bb32536810001823e19
POWER BUY,store,Technology,,81fb0047-0c45-54e2-a40f-a671e950b0d8,el_69727bb32536810001823e1a
NOKWEED MOBILE,store,Technology,,d76f3c04-69db-5dc9-862a-adc5ff950725,el_69727bb32536810001823e1c
MADAME HENG,store,Health & Beauty,,f766bac1-231f-5c06-833a-5df154a81529,el_69727bb32536810001823e1d
SHOE STORY,store,Fashion & Accessories,,6ad34578-9491-526c-812f-d556d012ec7f,el_69727bb32536810001823e20
TONKATSU WAKO,store,Food & Beverage,,96cee5c6-9020-50de-87f0-1af91beb121e,el_69727bb32536810001823e22
YOGURT LAND,store,Food & Beverage,,e8248896-d584-51d0-a793-995194159d6e,el_69727bb32536810001823e23
YVES ROCHER,store,Health & Beauty,,25a89f8e-d450-5c60-a9c8-bea387e15ca5,el_69727bb32536810001823e25
PLAYMONDO/PLAYSQUARE,store,Entertainment,,7f775117-026e-5b32-bbe3-9782aa173713,el_69727bb32536810001823e28
เมืองไทยประกันชีวิต,store,Bank & ATM,,99369180-0d6b-502a-b555-4e7d0b4f4c13,el_69727bb32536810001823e2c
SUGAR MONDAY,store,Fashion & Accessories,,3aa6198e-082f-59e6-ae29-e49dd74fbfdb,el_69727bb32536810001823e2e
กับข้าวกับปลา,store,Food & Beverage,,50bc2434-32fb-5583-bb12-a9d19996b754,el_69727bb32536810001823e2f
ON THE TABLE,store,Food & Beverage,,7e02f2b4-ce36-52d8-a642-55f69ffd4625,el_69727bb32536810001823e31
BONCHON,store,Food & Beverage,,06f57404-0fc9-501c-a943-0d7c3b932630,el_69727bb32536810001823e37
LIPDA MOBILE,store,Technology,,dfadab76-00f1-5376-a7aa-06f875a2c8e3,el_69727bb32536810001823e38
SOUSAKU,store,Food & Beverage,,fbb2355b-2539-533d-8ae1-7c7aca8a011e,el_69727bb32536810001823e3a
THE KLINIQUE,store,Health & Beauty,,4ccc12b2-5f07-5492-af9b-1a473236d9e5,el_69727bb32536810001823e3b
POMELO,store,Fashion & Accessories,,a13156b0-d4ae-5e2e-bd05-b23c56f3831a,el_69727bb32536810001823e3d
TOM DICK AND HARRY,store,Fashion & Accessories,,8548d87a-4f1a-5387-9357-0165557ec24d,el_69727bb32536810001823e3e
STARBUCKS COFFEE,store,Food & Beverage,,0e9fe2b0-1ce6-5508-b150-68578f2fee58,el_69727bb32536810001823e3f
SINO,store,Technology,,235c6bcc-3e26-51be-80dd-58ea151c1630,el_69727bb32536810001823e42
.LIFE,store,Technology,,1a2743af-9df2-5688-8dd3-425bb70d185e,el_69727bb32536810001823e44
EVERYDAY & FRIENDS และ KARMAKAMET,store,Health & Beauty,,a551d455-15af-5d69-8699-f440f1e85eee,el_69727bb32536810001823e46
ธนาคารไทยเครดิต,store,Bank & ATM,,d2301d09-17d9-5d9d-86df-b6845e85a8ee,el_69727bb32536810001823e47
ZANE STATION,store,Fashion & Accessories,,3925608d-ed62-5b18-a086-920a7e3f7ea5,el_69727bb32536810001823e48
ห้างค้าทองเยาวราช,store,Fashion & Accessories,,1f33913c-fd24-5005-aa42-1e78f6c01464,el_69727bb32536810001823e49
TRUE,store,Technology,,84cf9991-8c16-5eea-9a82-9670528e4254,el_69727bb32536810001823e4a
ZEN JAPANESE RESTAURANT,store,Food & Beverage,,168c50a2-db87-5e60-83e7-934c1b3d873b,el_69727bb32536810001823e4b
B2S,store,Book & Stationeries,,a3da6f87-e684-5c74-9bb7-42832ca7064b,el_69727bb32536810001823e4d
TG FONE,store,Technology,,4c9b6dd6-c044-5302-938a-1a511423dfb4,el_69727bb32536810001823e4f
ZAAB ELI,store,Food & Beverage,,20e35af4-4f79-5ef0-8cbb-65c9ac209747,el_69727bb32536810001823e50
MAJOR CINEPLEX,store,Entertainment,,56b4e8ee-24a7-57a1-b688-0f1013139367,el_69727bb32536810001823e53
MATSUKIYO,store,Health & Beauty,,866c5d7d-4cfe-5c51-b315-396ee5c45aed,el_69727bb32536810001823e55
GENTLEWOMAN,store,Fashion & Accessories,,eaf37cf6-b564-56ae-9172-d8502729ce56,el_69727bb32536810001823e59
SYMPHONY,store,Technology,,18d44301-78ed-577e-a5cd-8e5c446ab919,el_69727bb32536810001823e5b
OSIM,store,Health & Beauty,,3b5aca39-8beb-55db-969e-a008dea20d34,el_69727bb32536810001823e5c
THONGLOR PET HOSPITAL PET WELLNESS CENTER,store,Pet Service,,75978046-9a88-5b6d-a841-7a892c521915,el_69727bb32536810001823e5e
CENTRAL DEPARTMENT STORE,store,Central Department Store,,6029d252-0dfa-5d34-9bd0-f29b687259db,el_69727bb32536810001823e5f
PREME,store,Fashion & Accessories,,bcb28af9-f6ac-50e7-9ba1-f6c618d84e52,el_69727bb32536810001823e63
MOBILE ONE,store,Technology,,d6c1c046-e77e-5afe-a90d-3236c80d17e9,el_69727bb32536810001823e66
LITTLE REDFOX,store,Fashion & Accessories,,962b9037-755e-585a-9361-34583230f837,el_69727bb32536810001823e67
STARBUCKS COFFEE,store,Food & Beverage,,6d53bb98-fbd5-517e-9b4b-d858066de8f5,el_69727bb32536810001823e69
I SERVICE,store,Technology,,a46e6765-9c9d-5d2d-995c-8b942048791e,el_69727bb32536810001823e6a
FOODTOGO BY TOPS,store,Food & Beverage,,34b0dc45-869c-559c-a49d-27887c497a02,el_69727bb32536810001823e6d
XIAOMI,store,Technology,,0186705a-9873-559f-bc0a-6b3f9c91362a,el_69727bb32536810001823e6f
DAISO,store,Home & Décor,,2541d6d3-1652-5ae8-8b86-7e170b7dfb83,el_69727bb32536810001823e70
CENTRAL DEPARTMENT STORE,store,Central Department Store,,e94f5185-09d7-5344-ac7a-02fdb65f803a,el_69727bb32536810001823e71
BAR-B-Q PLAZA,store,Food & Beverage,,299b6dfc-a426-5972-8ee1-5f33b2c9885b,el_69727bb32536810001823e72
อันเกิม อันก๋า,store,Food & Beverage,,275b2d1c-8fed-54eb-b198-2e5490321954,el_69727bb32536810001823e74
PARMA BY MOZZA,store,Food & Beverage,,e3005ca8-1df1-5c7b-bd0b-4656cf7b03b4,el_69727bb32536810001823e76
NF PHONE,store,Technology,,051e1794-33bd-58e0-876c-e69ce84d25d3,el_69727bb32536810001823e77
MONTBELL KIDS,store,Fashion & Accessories,,a9ff814f-3bb8-5972-9285-175fccdacbd8,el_69727bb32536810001823e79
B SA B,store,Health & Beauty,,e5ddb111-7d3c-5aae-923e-5036116af68a,el_69727bb32536810001823e7a
JIB,store,Technology,,649ae619-f370-5aef-a9ba-3539f169fa34,el_69727bb32536810001823e7e
CHABA NAILS & EYELASHES PRO,store,Health & Beauty,,5600967d-1c82-5f65-8b2d-ad93ad487fae,el_69727bb32536810001823e82
@PHONE SERVICE,store,Technology,,c4b58977-49df-58b3-a2ec-aaace6d0c162,el_69727bb32536810001823e84
FOOD HALL,store,Food & Beverage,,e191574d-b2ed-5411-a68f-cb9238b94994,el_69727bb32536810001823e85
BOOTS,store,Health & Beauty,,43223c74-76dd-50d5-8fe2-2bf435afb6fb,el_69727bb32536810001823e86
XIAO FUWANG,store,Food & Beverage,,c276e77c-c419-5e7a-a0a8-697136786acf,el_69727bb32536810001823e88
MK RESTAURANTS,store,Food & Beverage,,866989bc-29ca-5ee1-811b-be946ffe3e62,el_69727bb32536810001823e89
