Source,Target,Weight,Floor,Category
VANS,Central Nakhon Sawan,1,GF,Fashion & Apparel
VIVO,Central Nakhon Sawan,1,1F,Technology & Electronics
WAGASHI,Central Nakhon Sawan,1,2F,Food & Beverage
WANGYAKMEE,Central Nakhon Sawan,1,GF,Fashion & Apparel
WATSONS,Central Nakhon Sawan,1,1F,Beauty & Wellness
WESTERN UNION,Central Nakhon Sawan,1,2F,Bank & Financial Services
WHANGTOHKANG,Central Nakhon Sawan,1,GF,Fashion & Apparel
XIAOMI,Central Nakhon Sawan,1,1F,Technology & Electronics
YAKMEETANG,Central Nakhon Sawan,1,GF,Fashion & Apparel
YAMAZAKI,Central Nakhon Sawan,1,GF,Food & Beverage
YAOWARAT KRUNGTHEP,Central Nakhon Sawan,1,GF,Fashion & Apparel
YAYOI,Central Nakhon Sawan,1,2F,Food & Beverage
YUEDPAO,Central Nakhon Sawan,1,1F,Fashion & Apparel
YUMEYA,Central Nakhon Sawan,1,1F,Lifestyle & Specialty
YVES ROCHER,Central Nakhon Sawan,1,GF,Beauty & Wellness
ZELYN,Central Nakhon Sawan,1,GF,Fashion & Apparel
ZEN,Central Nakhon Sawan,1,2F,Food & Beverage
