Source,Target,Weight,Floor,Category
GIORDANO,Central Pinklao,1,1F,Fashion
GLOD ELEMENT,Central Pinklao,1,3F,Beauty & Wellness
GOVERNMENT HOUSING BANK,Central Pinklao,1,4F,Bank & Financial Services
GOVERNMENT SAVINGS BANK,Central Pinklao,1,4F,Bank & Financial Services
GQ,Central Pinklao,1,2F,Fashion
GUY LAROCHE | LOF-FI-CIEL,Central Pinklao,1,1F,Fashion
HACHIBAN RAMEN,Central Pinklao,1,5F,Food & Beverage
HAI DI LAO,Central Pinklao,1,5F,Food & Beverage
HAPTHIM KROPWONGWIAN YAI,Central Pinklao,1,GF,Food & Beverage
HARNN,Central Pinklao,1,1F,Beauty & Wellness
HAVAIANAS,Central Pinklao,1,2F,Fashion
HELLO SUNSHINE,Central Pinklao,1,3F,Technology
HERS DIAMOND,Central Pinklao,1,2F,Fashion
HIGH SCHOOL,Central Pinklao,1,1F,Fashion
HIT,Central Pinklao,1,3F,Technology
HOKKAIDO MILK,Central Pinklao,1,1F,Food & Beverage
HONAJI RAMEN,Central Pinklao,1,5F,Food & Beverage
HONGKONG WAFFLE,Central Pinklao,1,5F,Food & Beverage
HONGMIN,Central Pinklao,1,5F,Food & Beverage
HUA SENG HONG,Central Pinklao,1,2F,Food & Beverage
HUSH PUPPIES,Central Pinklao,1,2F,Fashion
I AM SWEETS,Central Pinklao,1,5F,Food & Beverage
I CARE,Central Pinklao,1,3F,Lifestyle & Specialty
I HOT,Central Pinklao,1,3F,Technology
INNISFREE,Central Pinklao,1,1F,Beauty & Wellness
IPPUDO,Central Pinklao,1,GF,Food & Beverage
IT CITY,Central Pinklao,1,3F,Technology
JASPAL,Central Pinklao,1,1F,Fashion
JAYMART,Central Pinklao,1,3F,Technology
JELLY BUNNY,Central Pinklao,1,1F,Fashion
JIB,Central Pinklao,1,3F,Technology
JUBILEE DIAMOND,Central Pinklao,1,1F,Fashion
K. ACCESSORIES,Central Pinklao,1,3F,Technology
KAGONOYA,Central Pinklao,1,GF,Food & Beverage
KAMU,Central Pinklao,1,2F,Food & Beverage
KARMART,Central Pinklao,1,2F,Beauty & Wellness
KASIKORN BANK,Central Pinklao,1,4F,Bank & Financial Services
KATSUYA,Central Pinklao,1,5F,Food & Beverage
KEDS,Central Pinklao,1,2F,Fashion
KFC,Central Pinklao,1,GF,Food & Beverage
KHA MU CHAK PHANRA,Central Pinklao,1,5F,Food & Beverage
KHA MU SEN LUI,Central Pinklao,1,GF,Food & Beverage
KHANOM JEEN BANGKOK,Central Pinklao,1,2F,Food & Beverage
KHANOMCHIN MAE NUAM DON WAI,Central Pinklao,1,GF,Food & Beverage
KHAO KHAICHIAO SONGKHRUEANG,Central Pinklao,1,GF,Food & Beverage
KHAOKAENG IN TOE,Central Pinklao,1,5F,Food & Beverage
KHAOKAENG MAE NUAM DON WAI,Central Pinklao,1,GF,Food & Beverage
KHAOMANKAI NAKHON LUANG,Central Pinklao,1,5F,Food & Beverage
KHIANG EM PHAI,Central Pinklao,1,GF,Food & Beverage
KHONG KWAN CLINIC,Central Pinklao,1,3F,Beauty & Wellness
KHREP YAK SAI THALAK,Central Pinklao,1,5F,Food & Beverage
KHRUA PHRIK SOT,Central Pinklao,1,5F,Food & Beverage
KHUN CHAI BERRY,Central Pinklao,1,5F,Food & Beverage
KHUNYING PHRIK SOT,Central Pinklao,1,GF,Food & Beverage
KIATNAKIN BANK,Central Pinklao,1,4F,Bank & Financial Services
KIKO MILANO,Central Pinklao,1,2F,Beauty & Wellness
KIPLING,Central Pinklao,1,2F,Fashion
KOBE STEAK HOUSE,Central Pinklao,1,5F,Food & Beverage
KOFUKU,Central Pinklao,1,GF,Food & Beverage
KOI THE,Central Pinklao,1,GF,Food & Beverage
KONCEPT FURNITURE,Central Pinklao,1,4F,Lifestyle & Specialty
KRA PHRAO THAT BY KHRUA PHRIK SOT,Central Pinklao,1,5F,Food & Beverage
KRAPHOPLA A U,Central Pinklao,1,GF,Food & Beverage
KRISPY KREME,Central Pinklao,1,GF,Food & Beverage
KRUNG THAI BANK,Central Pinklao,1,1F,Bank & Financial Services
KRUNG THAI BANK,Central Pinklao,1,4F,Bank & Financial Services
KRUNGSRI FIRST CHOICE,Central Pinklao,1,4F,Bank & Financial Services
KUAI CHAP DAMNOENSADUA,Central Pinklao,1,GF,Food & Beverage
KUAI CHAP NAKHON LUANG,Central Pinklao,1,5F,Food & Beverage
KUAI CHAP YUAN SUT BORAN,Central Pinklao,1,GF,Food & Beverage
KUAITIAO RUEA RAYONG,Central Pinklao,1,5F,Food & Beverage
KUAITIAO TOMYAM MAE RA WENG,Central Pinklao,1,5F,Food & Beverage
KUAY TIEW JEANG LOOK CHIN PLA,Central Pinklao,1,GF,Food & Beverage
KUMI,Central Pinklao,1,5F,Food & Beverage
KUMPOON,Central Pinklao,1,GF,Food & Beverage
KWC CLINIC,Central Pinklao,1,3F,Beauty & Wellness
KYO ROLL EN,Central Pinklao,1,1F,Food & Beverage
LABX,Central Pinklao,1,3F,Beauty & Wellness
LACOSTE,Central Pinklao,1,1F,Fashion
LAEM CHAROEN SEAFOOD,Central Pinklao,1,GF,Food & Beverage
LAGRACE CLINIC,Central Pinklao,1,4F,Beauty & Wellness
LAND AND HOUSE BANK,Central Pinklao,1,4F,Bank & Financial Services
LAO YUAN,Central Pinklao,1,5F,Food & Beverage
LASH LADY,Central Pinklao,1,4F,Beauty & Wellness
LEGO CERTIFIED STORE,Central Pinklao,1,2F,Lifestyle & Specialty
LOVE TIME & COMPUTER SERVICE,Central Pinklao,1,GF,Lifestyle & Specialty
LUKCHIN NAI CHANA,Central Pinklao,1,GF,Food & Beverage
LYN,Central Pinklao,1,1F,Fashion
LYN AROUND,Central Pinklao,1,1F,Fashion
MA LA AROI SA,Central Pinklao,1,5F,Food & Beverage
MAE THONGSUK,Central Pinklao,1,GF,Fashion
MAGIC PHONE,Central Pinklao,1,3F,Technology
MAGO FOOTWEAR,Central Pinklao,1,2F,Fashion
MAITREECHIT,Central Pinklao,1,3F,Technology
MAJOR CINEPLEX,Central Pinklao,1,5F,Entertainment
MALI KUAI CHAP YUAN,Central Pinklao,1,5F,Food & Beverage
MANGO,Central Pinklao,1,1F,Fashion
MARIMEKKO,Central Pinklao,1,1F,Fashion
MARKS & SPENCER,Central Pinklao,1,1F,Fashion
MATCHBOX,Central Pinklao,1,1F,Fashion
MATSUMOTO KIYOSHI,Central Pinklao,1,3F,Beauty & Wellness
MC DONALD'S,Central Pinklao,1,GF,Food & Beverage
MEZZO COFFEE,Central Pinklao,1,3F,Food & Beverage
MFC ASSET MANAGEMENT,Central Pinklao,1,4F,Bank & Financial Services
MILLE,Central Pinklao,1,2F,Beauty & Wellness
MINISO,Central Pinklao,1,2F,Lifestyle & Specialty
MISTER DONUT,Central Pinklao,1,3F,Food & Beverage
MISTY MYNX,Central Pinklao,1,1F,Fashion
MITNAI KAI TON,Central Pinklao,1,GF,Food & Beverage
MIXUE,Central Pinklao,1,4F,Food & Beverage
MK RESTAURANT,Central Pinklao,1,GF,Food & Beverage
MO-MO-PARADISE,Central Pinklao,1,5F,Food & Beverage
MONTIPA,Central Pinklao,1,2F,Fashion
MORI CUT,Central Pinklao,1,3F,Beauty & Wellness
MOS BURGER,Central Pinklao,1,GF,Food & Beverage
MUANG THAI LIFE ASSURANCE,Central Pinklao,1,4F,Bank & Financial Services
MUJI,Central Pinklao,1,2F,Lifestyle & Specialty
MUSIC COLLECTION,Central Pinklao,1,3F,Lifestyle & Specialty
MUSO,Central Pinklao,1,5F,Food & Beverage
NAI IN,Central Pinklao,1,3F,Lifestyle & Specialty
NAIL CLUB,Central Pinklao,1,3F,Beauty & Wellness
NAMPHRIK MAE NUAM DON WAI,Central Pinklao,1,GF,Food & Beverage
NI ANG ASAI KHRIM KHAI KHAENG TALAT PHLU,Central Pinklao,1,5F,Food & Beverage
NIGHT@DAY,Central Pinklao,1,3F,Technology
NIKE,Central Pinklao,1,2F,Fashion
NINETIES DESIGN,Central Pinklao,1,GF,Fashion
NITIPON CLINIC,Central Pinklao,1,3F,Beauty & Wellness
NOO YOO,Central Pinklao,1,2F,Fashion
NOODLE GARDEN,Central Pinklao,1,5F,Food & Beverage
OFFICEMATE,Central Pinklao,1,BF,Lifestyle & Specialty
OH DANG DANG,Central Pinklao,1,5F,Food & Beverage
OH! RICH,Central Pinklao,1,4F,Bank & Financial Services
OLINO CREPE & TEA,Central Pinklao,1,GF,Food & Beverage
ON RUNNING,Central Pinklao,1,2F,Fashion
ON THE TABLE,Central Pinklao,1,2F,Food & Beverage
OOFOS,Central Pinklao,1,2F,Fashion
OOTOYA,Central Pinklao,1,5F,Food & Beverage
OPATRA,Central Pinklao,1,2F,Beauty & Wellness
OPPO,Central Pinklao,1,3F,Technology
OPTIC SQUARE,Central Pinklao,1,2F,Fashion
ORIENTAL PRINCESS,Central Pinklao,1,2F,Beauty & Wellness
OWLVEE SOFT,Central Pinklao,1,4F,Food & Beverage
OWNDAYS,Central Pinklao,1,2F,Fashion
P&F,Central Pinklao,1,GF,Beauty & Wellness
PACAMARA,Central Pinklao,1,1F,Food & Beverage
PAD THAI BAY THAI TERRACE,Central Pinklao,1,5F,Food & Beverage
PANDORA,Central Pinklao,1,1F,Fashion
PARIS HEALTH & WELLNESS,Central Pinklao,1,4F,Beauty & Wellness
PENG GEE,Central Pinklao,1,GF,Food & Beverage
PEPPER LUNCH,Central Pinklao,1,GF,Food & Beverage
PET 'N ME,Central Pinklao,1,BF,Lifestyle & Specialty
PET YANG ROT DET,Central Pinklao,1,GF,Food & Beverage
PETCHCHABA,Central Pinklao,1,2F,Fashion
PETCHPLOY BRAND,Central Pinklao,1,2F,Fashion
PHATARAMANEE,Central Pinklao,1,1F,Fashion
PHC CLINIC,Central Pinklao,1,3F,Beauty & Wellness
PHIN RIM KHONG,Central Pinklao,1,GF,Food & Beverage
PLAYBOY,Central Pinklao,1,1F,Fashion
PLOEN POONG,Central Pinklao,1,5F,Food & Beverage
POMELO,Central Pinklao,1,2F,Fashion
PORNKASEM CLINIC,Central Pinklao,1,4F,Beauty & Wellness
PORNTIP JEWELRY,Central Pinklao,1,GF,Fashion
POTATO CORNER,Central Pinklao,1,GF,Food & Beverage
POWER BUY,Central Pinklao,1,GF,Technology
POWER CASE,Central Pinklao,1,3F,Technology
PRADAP,Central Pinklao,1,2F,Fashion
PREMIUM GOLDS YAOWARAT,Central Pinklao,1,GF,Fashion
PROMISE,Central Pinklao,1,4F,Bank & Financial Services
PUI KENG MANGSAWIRAT,Central Pinklao,1,GF,Food & Beverage
QUINN,Central Pinklao,1,1F,Fashion
RAT NA HIA UAN,Central Pinklao,1,5F,Food & Beverage
REGENT DIAMOND,Central Pinklao,1,1F,Fashion
REMAX,Central Pinklao,1,3F,Technology
REV RUNNR,Central Pinklao,1,2F,Fashion
ROMRAWIN CLINIC,Central Pinklao,1,3F,Beauty & Wellness
ROT DI DET,Central Pinklao,1,GF,Food & Beverage
ROVING FOX,Central Pinklao,1,2F,Fashion
ROYAL IVY REGATTA NEW ENGLAND,Central Pinklao,1,2F,Fashion
RUE ROYALE,Central Pinklao,1,3F,Beauty & Wellness
S.B. DESIGN SQUARE,Central Pinklao,1,4F,Lifestyle & Specialty
S&P,Central Pinklao,1,GF,Food & Beverage
SABINA,Central Pinklao,1,2F,Fashion
SABOTEN,Central Pinklao,1,GF,Food & Beverage
SACHIRAT JEWELRY,Central Pinklao,1,2F,Fashion
SAEMAEUL,Central Pinklao,1,GF,Food & Beverage
SAFARI BY KIDZOOONA,Central Pinklao,1,6F,Entertainment
SAINT CROISSANT,Central Pinklao,1,5F,Food & Beverage
SAINT ETOILE BY YAMAZAKI,Central Pinklao,1,GF,Food & Beverage
SAM ROT YENTAFO BANBUENG,Central Pinklao,1,GF,Food & Beverage
SAMSUNG,Central Pinklao,1,3F,Technology
SANE NAMPHRIK,Central Pinklao,1,5F,Food & Beverage
SANTA FE' STEAK,Central Pinklao,1,GF,Food & Beverage
SAYAM AMPHAWA,Central Pinklao,1,GF,Food & Beverage
SAYAM KINRI,Central Pinklao,1,GF,Food & Beverage
SE-ED BOOK,Central Pinklao,1,3F,Lifestyle & Specialty
SEPHORA,Central Pinklao,1,1F,Beauty & Wellness
SF KHAICHIAO BY KHUN POM,Central Pinklao,1,GF,Food & Beverage
SHABUSHI,Central Pinklao,1,2F,Food & Beverage
SHU UEMURA,Central Pinklao,1,2F,Fashion
SIAM COMMERCIAL BANK,Central Pinklao,1,4F,Bank & Financial Services
SKECHERS,Central Pinklao,1,2F,Fashion
SKINNY SPOON,Central Pinklao,1,5F,Food & Beverage
SONGPHINONG IM AROI KUAITIAO KAI,Central Pinklao,1,GF,Food & Beverage
SPAGHETTI FACTORY,Central Pinklao,1,1F,Food & Beverage
SPARSHA,Central Pinklao,1,4F,Beauty & Wellness
STARBUCKS COFFEE,Central Pinklao,1,1F,Food & Beverage
STRACK YUM,Central Pinklao,1,GF,Food & Beverage
STUDIO 7,Central Pinklao,1,3F,Technology
SUKISHI KOREAN CHARCOAL GRILL,Central Pinklao,1,GF,Food & Beverage
SUPER RICH,Central Pinklao,1,4F,Bank & Financial Services
SUSHIRO,Central Pinklao,1,GF,Food & Beverage
SWAROVSKI,Central Pinklao,1,1F,Fashion
SWENSEN'S,Central Pinklao,1,GF,Food & Beverage
TEN HIGH,Central Pinklao,1,2F,Fashion
TENJO,Central Pinklao,1,5F,Food & Beverage
TENYA,Central Pinklao,1,5F,Food & Beverage
TEVA,Central Pinklao,1,2F,Fashion
TG FONE,Central Pinklao,1,3F,Technology
THAI CREDIT BANK,Central Pinklao,1,4F,Bank & Financial Services
THAILAND POST OFFICE,Central Pinklao,1,BF,Lifestyle & Specialty
THE ALLEY,Central Pinklao,1,GF,Food & Beverage
THE BODY SHOP,Central Pinklao,1,1F,Beauty & Wellness
THE FACE SHOP,Central Pinklao,1,2F,Beauty & Wellness
