Source,Target,Weight,Floor,Category
ORIENTAL PRINCESS,Central Rayong,1,1F,Beauty & Wellness
OSAKA,Central Rayong,1,3F,Food & Beverage
OWNDAYS,Central Rayong,1,2F,Fashion & Apparel
P&F,Central Rayong,1,2F,Beauty & Wellness
P.A. PHONE,Central Rayong,1,2F,Technology & Electronics
PASAYA,Central Rayong,1,1F,Lifestyle & Specialty
PASTA KITCHEN,Central Rayong,1,1F,Food & Beverage
PLAYBOY,Central Rayong,1,1F,Fashion & Apparel
PLOYRADA CLINIC,Central Rayong,1,2F,Beauty & Wellness
POMELO,Central Rayong,1,1F,Fashion & Apparel
POTATO CORNER,Central Rayong,1,1F,Food & Beverage
POWER BUY,Central Rayong,1,2F,Technology & Electronics
PRO CLEAN,Central Rayong,1,GF,Lifestyle & Specialty
PUCREPE,Central Rayong,1,3F,Food & Beverage
RAD NA HIA AOUN YOW WA RAD,Central Rayong,1,1F,Food & Beverage
RATCHANON,Central Rayong,1,2F,Technology & Electronics
REALME,Central Rayong,1,2F,Technology & Electronics
REMAX249,Central Rayong,1,2F,Technology & Electronics
RIP CURL,Central Rayong,1,1F,Fashion & Apparel
ROBINSON DEPARTMENT STORE,Central Rayong,1,1F,Lifestyle & Specialty
ROBINSON DEPARTMENT STORE,Central Rayong,1,2F,Lifestyle & Specialty
ROBINSON DEPARTMENT STORE,Central Rayong,1,3F,Lifestyle & Specialty
ROYAL IVY REGATTA,Central Rayong,1,1F,Fashion & Apparel
RUANRUDEE THAI MASSAGE,Central Rayong,1,2F,Beauty & Wellness
S&P,Central Rayong,1,1F,Food & Beverage
SABINA,Central Rayong,1,1F,Fashion & Apparel
SALMON FOR YOU,Central Rayong,1,1F,Food & Beverage
SAMSUNG,Central Rayong,1,2F,Technology & Electronics
SANTA FE' STEAK,Central Rayong,1,3F,Food & Beverage
SATO DON,Central Rayong,1,1F,Food & Beverage
SE-ED,Central Rayong,1,2F,Lifestyle & Specialty
SF KAO KAI JIEOW,Central Rayong,1,1F,Food & Beverage
SHABUSHI,Central Rayong,1,3F,Food & Beverage
SIAM COMMERCIAL BANK,Central Rayong,1,2F,Bank & Financial Services
SIZZLER,Central Rayong,1,1F,Food & Beverage
SKECHERS,Central Rayong,1,1F,Fashion & Apparel
STAR MONEY,Central Rayong,1,2F,Bank & Financial Services
STARBUCKS COFFEE,Central Rayong,1,1F,Food & Beverage
SUGAR FAMILY,Central Rayong,1,2F,Fashion & Apparel
SUPER SPORTS,Central Rayong,1,2F,Fashion & Apparel
SUT TANG RAK,Central Rayong,1,1F,Food & Beverage
SWENSEN'S,Central Rayong,1,3F,Food & Beverage
TAM TEM TOH,Central Rayong,1,1F,Food & Beverage
TAMNAK THONG 5,Central Rayong,1,1F,Fashion & Apparel
TAYWIN ORIGINAL STYLE,Central Rayong,1,1F,Fashion & Apparel
TG FONE,Central Rayong,1,2F,Technology & Electronics
THE FACE SHOP,Central Rayong,1,1F,Beauty & Wellness
THE FAST BEAUTY,Central Rayong,1,2F,Beauty & Wellness
THE ICON MEDICAL CLINIC,Central Rayong,1,2F,Beauty & Wellness
THE KLINIQUE,Central Rayong,1,2F,Beauty & Wellness
THE NEXT,Central Rayong,1,2F,Fashion & Apparel
THE PIZZA COMPANY,Central Rayong,1,3F,Food & Beverage
TMB THANACHART BANK,Central Rayong,1,2F,Bank & Financial Services
TOPS DAILY,Central Rayong,1,GF,Lifestyle & Specialty
TOPS MARKET,Central Rayong,1,1F,Lifestyle & Specialty
TPARTNER,Central Rayong,1,3F,Fashion & Apparel
TRUE,Central Rayong,1,2F,Technology & Electronics
U-MAY PLUS,Central Rayong,1,2F,Bank & Financial Services
UOB XPRESS,Central Rayong,1,2F,Bank & Financial Services
VIVO,Central Rayong,1,2F,Technology & Electronics
WASHI,Central Rayong,1,1F,Food & Beverage
WATSONS,Central Rayong,1,2F,Beauty & Wellness
WHAN MOBILE,Central Rayong,1,2F,Technology & Electronics
WRANGLER,Central Rayong,1,1F,Fashion & Apparel
XIAOMI,Central Rayong,1,2F,Technology & Electronics
YA MA DA YA BY SA KAI LAK,Central Rayong,1,1F,Food & Beverage
YAMAZAKI,Central Rayong,1,1F,Food & Beverage
YAOWARAT KRUNGTHEP,Central Rayong,1,1F,Fashion & Apparel
YAYOI,Central Rayong,1,1F,Food & Beverage
YVES ROCHER,Central Rayong,1,1F,Beauty & Wellness
ZEN JAPANESE RESTAURANT,Central Rayong,1,3F,Food & Beverage
ครัวเกษศร,Central Rayong,1,1F,Food & Beverage
ตั๊กกะเพราถาดยักษ์,Central Rayong,1,1F,Food & Beverage
