Source,Target,Weight,Floor,Category
KAWAI MUSIC SCHOOL,Central Westville,1,2F,Services & Education
KAYAJIT,Central Westville,1,2F,Lifestyle & Specialty
KFC,Central Westville,1,GF,Food & Beverage
KIKI MATCHA,Central Westville,1,GF,Food & Beverage
KIZTOPIA,Central Westville,1,3F,Entertainment
KOGORO KATSU,Central Westville,1,GF,Food & Beverage
KOI THE,Central Westville,1,GF,Food & Beverage
KOREADONG,Central Westville,1,1F,Food & Beverage
KRO TRON,Central Westville,1,1F,Food & Beverage
KRUNG THAI BANK,Central Westville,1,1F,Bank & Financial Services
KT OPTIC,Central Westville,1,2F,Fashion & Apparel
KUMO CREATIVE STUDIO BY CLAYWORKS,Central Westville,1,2F,Services & Education
KUMPOON,Central Westville,1,GF,Food & Beverage
LAB X,Central Westville,1,1F,Beauty & Wellness
LAEM CHAROEN SEAFOOD,Central Westville,1,GF,Food & Beverage
LALUNE MACARON,Central Westville,1,GF,Food & Beverage
LASSIE DECOR,Central Westville,1,GF,Lifestyle & Specialty
LE COQ,Central Westville,1,1F,Fashion & Apparel
LEMO,Central Westville,1,1F,Lifestyle & Specialty
LEMONY,Central Westville,1,1F,Lifestyle & Specialty
LG,Central Westville,1,2F,Technology & Electronics
LIM LAO NGOW,Central Westville,1,2F,Food & Beverage
LOCKIN,Central Westville,1,2F,Lifestyle & Specialty
LUSH,Central Westville,1,GF,Beauty & Wellness
LUXOPTIC,Central Westville,1,1F,Fashion & Apparel
LUXURY,Central Westville,1,2F,Lifestyle & Specialty
LYN,Central Westville,1,GF,Fashion & Apparel
MAJOR CINEXPLEX,Central Westville,1,3F,Entertainment
MAMIL,Central Westville,1,GF,Fashion & Apparel
MATH CUTE,Central Westville,1,2F,Services & Education
MATSUKIYO,Central Westville,1,1F,Beauty & Wellness
MILK KIDS SALON & NAILS,Central Westville,1,1F,Beauty & Wellness
MINIMELTS,Central Westville,1,1F,Food & Beverage
MIXUE,Central Westville,1,2F,Food & Beverage
MK RESTAURANT,Central Westville,1,2F,Food & Beverage
MO-MO-PARADISE,Central Westville,1,2F,Food & Beverage
MOPLAY,Central Westville,1,3F,Entertainment
MR.JOLLY YOGURT,Central Westville,1,GF,Food & Beverage
MR. SHAKE,Central Westville,1,1F,Food & Beverage
MUCH MORE,Central Westville,1,1F,Fashion & Apparel
MUJI,Central Westville,1,GF,Lifestyle & Specialty
NAIL HOME & SPA,Central Westville,1,2F,Beauty & Wellness
ÑAM ÑAM PASTA AND TAPAS,Central Westville,1,GF,Food & Beverage
NANA COFFEE ROASTERS,Central Westville,1,GF,Food & Beverage
NAPPAN,Central Westville,1,1F,Fashion & Apparel
NICE TWO MEAT U,Central Westville,1,GF,Food & Beverage
NITIPON CLINIC,Central Westville,1,1F,Beauty & Wellness
NOOYOO,Central Westville,1,1F,Fashion & Apparel
NOSE TEA,Central Westville,1,1F,Food & Beverage
OFFICEMATE,Central Westville,1,2F,Lifestyle & Specialty
ON THE TABLE,Central Westville,1,GF,Food & Beverage
ONGSA MOBILE,Central Westville,1,2F,Technology & Electronics
OPATRA,Central Westville,1,GF,Beauty & Wellness
OPPO,Central Westville,1,2F,Technology & Electronics
OPTIC SQUARE,Central Westville,1,1F,Fashion & Apparel
ORANGINAL,Central Westville,1,GF,Food & Beverage
