name,type,categories,floors,external_id,location_id
RNG,store,Fashion & Accessories,,5f338c85-73e0-5e9b-ba85-8800e4e03ae1,el_68f2693e027ca700010d5bdb
ALTRA,store,Fashion & Accessories,,90c8f13b-2090-5715-95bf-14271f401da4,el_68f2693e027ca700010d5bdc
SUNNIES WORLD,store,Home & Décor,,a6d5a59f-815a-5046-acf3-fbf5782ba825,el_68f900c4f266100001e3b5a4
SKONX PERFUMERY,store,Health & Beauty,,ceab6662-350f-5939-ae87-498886e0b177,el_68fa5255962fe3000172a89e
VICTORIA'S SECRET,store,Fashion & Accessories,,3eef7c4f-7d1c-5d92-9eee-6cd4375d92dd,el_69038ccd50d9b20001d3d612
ZUS COFFEE,store,Food & Beverage,,9008e165-a5f6-5d7f-b740-fbd573a6b6cb,el_69062fc74a2cf80001a936ae
CHAMPION,store,Fashion & Accessories,,373f989b-b24c-5b0d-8166-0a98c44476c4,el_6908d2c6be0f1c0001803c3c
VICTORINOX,store,Fashion & Accessories,,f06ba5df-a074-5796-9db8-f43697695f70,el_6908d2c6be0f1c0001803c3e
CLE DE PEAU,store,Health & Beauty,,f368cd8e-e99f-5889-baa4-dfa70a0b3fc7,el_6908d2c6be0f1c0001803c3f
BATH&BLOOM,store,Health & Beauty,,c0fdfb1d-dce5-5c87-894c-464f0cf89beb,el_69175348fa7b46000196df06
YOLK,store,Food & Beverage,,2f049ebc-381c-56c0-a865-d6db83f97fe5,el_691b47cb9c8505000152ed39
SALAD STOP!,store,Food & Beverage,,fec9437e-e344-5f09-8d08-0a6d6791568b,el_691b47cb9c8505000152ed3a
PRO CLEAN,store,General Service,,9b48733b-c704-51bd-8910-7b1fdeec3723,el_6921df4689c0540001007863
PAUL SMITH,store,Fashion & Accessories,,111e367f-0990-58d8-9831-2cf545b75aff,el_692330ca11444f00017ff4a9
SPORTY & RICH,store,Fashion & Accessories,,05e5bcf0-0fae-5b5b-8062-b64198a191ea,el_6927253e9d221800010a707d
KAO SOY PRIN,store,Food & Beverage,,9d450d2d-3d73-53ac-a17f-f4a8b9554946,el_692c6b4eb9d7dc00013cc7e2
POP MART,store,Entertainment,,2fbc1b47-5e51-5765-93b4-1ea0785e457c,el_692c6b4eb9d7dc00013cc7e3
KIEHL'S,store,Health & Beauty,,2ffae3e3-b26b-50b4-bb90-8e3629fd7278,el_692c6b4eb9d7dc00013cc7e4
LET'S RELAX/WELLNESSME,store,Health & Beauty,,c4fd63b9-626b-5d9a-a0f7-3371eee475aa,el_692c6b4eb9d7dc00013cc7e5
POLO RALPH LAUREN,store,Fashion & Accessories,,a8c4f95c-edbd-561d-a96f-bb14f2683045,el_692c6b4eb9d7dc00013cc7e6
NARS,store,Health & Beauty,,8d0b3204-09d2-507f-949d-24800c257a80,el_692c6b4eb9d7dc00013cc7e7
ISSEY MIYAKE,store,Health & Beauty,,8664d605-8518-5c87-9651-6abde9a195c8,el_692c6b4eb9d7dc00013cc7e8
YVES SAINT LAURENT,store,Health & Beauty,,37521d77-f70d-5ef8-a103-8ab361ca6929,el_692c6b4eb9d7dc00013cc7e9
PRIME BURGER THAILAND,store,Food & Beverage,,915162da-051a-5040-8a85-96811a352f83,el_692c6b4eb9d7dc00013cc7ea
MARIMEKKO,store,Fashion & Accessories,,7a97689f-b9db-573f-86a4-6b16d49a99de,el_692f0e46164b0b00010672c0
RAWMAT,store,Food & Beverage,,d8097ea7-8c86-5b9d-83f0-a8f4969e436a,el_692f0e46164b0b00010672c1
LAB PHARMACY,store,Health & Beauty,,3cd2f529-1c89-5ebb-83ad-3f88c4eb8b49,el_69305fcb3e1b950001d6ebea
KRUNG THAI BANK,store,Bank & ATM,,085884c8-69a1-5fce-8faa-14f881ab7b26,el_69305fcb3e1b950001d6ebeb
PRALET,store,Food & Beverage,,60367649-8f5b-58b9-97c9-2bcebe664dfd,el_69305fcb3e1b950001d6ebec
SHOKZ,store,Technology,,42f5c66f-3b5c-59da-8761-3ade99d8f90f,el_693454490b2cfb00010ff0e2
CHEONGDAM GARDEN,store,Food & Beverage,,f1e84aa9-d55c-5dc9-ae2a-cb5ceec3a932,el_693454490b2cfb00010ff0e3
