Source,Target,Weight,Floor,Category
MOSHI MOSHI,Central Nakhon Si,1,2F,Lifestyle & Specialty
MR. DIY,Central Nakhon Si,1,3F,Lifestyle & Specialty
NAAMKAENGSAIPURSUKKAPAP,Central Nakhon Si,1,1F,Food & Beverage
NAILS BY JOY,Central Nakhon Si,1,GF,Beauty & Wellness
NINTIES X SO.ON,Central Nakhon Si,1,3F,Fashion
NITIPON CLINIC,Central Nakhon Si,1,2F,Beauty & Wellness
NK TIME SERVICE,Central Nakhon Si,1,GF,Services
OPPO,Central Nakhon Si,1,2F,Technology
ORIENTAL PRINCESS,Central Nakhon Si,1,1F,Beauty & Wellness
OWL CHA,Central Nakhon Si,1,3F,Food & Beverage
OWNDAYS,Central Nakhon Si,1,1F,Fashion
P&F,Central Nakhon Si,1,1F,Beauty & Wellness
P.A.PHONE,Central Nakhon Si,1,2F,Technology
PADTHAIKHUNYING,Central Nakhon Si,1,1F,Food & Beverage
PASSPORT CENTER,Central Nakhon Si,1,3F,Services
PLAYBOY,Central Nakhon Si,1,1F,Fashion
POWER BUY,Central Nakhon Si,1,2F,Technology
PREM,Central Nakhon Si,1,1F,Fashion
PRO CLEAN,Central Nakhon Si,1,GF,Services
ROBINSON DEPARTMENT STORE,Central Nakhon Si,1,1F,Lifestyle & Specialty
ROBINSON DEPARTMENT STORE,Central Nakhon Si,1,2F,Lifestyle & Specialty
ROBINSON DEPARTMENT STORE,Central Nakhon Si,1,3F,Lifestyle & Specialty
RUENNAMPRIK,Central Nakhon Si,1,1F,Food & Beverage
SABINA,Central Nakhon Si,1,1F,Fashion
SAMSUNG MOBILE,Central Nakhon Si,1,2F,Technology
SANTA FE' STEAK HOUSE,Central Nakhon Si,1,3F,Food & Beverage
SF CINEMA,Central Nakhon Si,1,3F,Entertainment
SHABU JUNG,Central Nakhon Si,1,1F,Food & Beverage
SHABUSHI,Central Nakhon Si,1,3F,Food & Beverage
SHOE BAR,Central Nakhon Si,1,1F,Fashion
