Source,Target,Weight,Floor,Category
CHUEN CHAI,Central Rattanathibet,1,3F,Food & Beverage
COOL LIVING,Central Rattanathibet,1,2F,Lifestyle & Specialty
DAIRY QUEEN,Central Rattanathibet,1,1F,Food & Beverage
DAISO,Central Rattanathibet,1,2F,Lifestyle & Specialty
DD PHONE,Central Rattanathibet,1,2F,Technology
DIGITAL CAFÉ,Central Rattanathibet,1,3F,Technology
DISCOUNT OUTLET,Central Rattanathibet,1,3F,Lifestyle & Specialty
DUANGDEE PHONE,Central Rattanathibet,1,2F,Technology
ENZO RECLINER,Central Rattanathibet,1,3F,Lifestyle & Specialty
EXCLUSIVE MOBILE,Central Rattanathibet,1,2F,Technology
EXPORT SHOP,Central Rattanathibet,1,2F,Fashion
EYE CLASS,Central Rattanathibet,1,2F,Fashion
FITNESS FIRST,Central Rattanathibet,1,2F,Lifestyle & Specialty
FOCUS,Central Rattanathibet,1,2F,Technology
FOLLOW ME SHOP,Central Rattanathibet,1,2F,Technology
FON MOBILE,Central Rattanathibet,1,2F,Technology
FOODPARK,Central Rattanathibet,1,3F,Food & Beverage
FUJI JAPANESE RESTAURANT,Central Rattanathibet,1,3F,Food & Beverage
FUN STATION,Central Rattanathibet,1,3F,Lifestyle & Specialty
GATEAUX HOUSE,Central Rattanathibet,1,3F,Food & Beverage
GOLD HORSE CLINIC & SPA,Central Rattanathibet,1,2F,Beauty & Wellness
GOVERNMENT SAVINGS BANK,Central Rattanathibet,1,2F,Bank & Financial Services
HACHIBAN RAMEN,Central Rattanathibet,1,3F,Food & Beverage
HEALTHY FACE CLINIC,Central Rattanathibet,1,2F,Beauty & Wellness
HEMP HOUSE,Central Rattanathibet,1,3F,Food & Beverage
HENG HENG VINTAGE,Central Rattanathibet,1,3F,Fashion
HOT POT INTER BUFFET,Central Rattanathibet,1,3F,Food & Beverage
HUA SENG HONG,Central Rattanathibet,1,3F,Food & Beverage
INDEX LIVING MALL,Central Rattanathibet,1,2F,Lifestyle & Specialty
INLINGUA,Central Rattanathibet,1,3F,Education
INTER PHONE,Central Rattanathibet,1,2F,Technology
INTREND MUSIC,Central Rattanathibet,1,2F,Lifestyle & Specialty
J&J,Central Rattanathibet,1,3F,Fashion
JAIYEN PHONE,Central Rattanathibet,1,2F,Technology
JAY MART,Central Rattanathibet,1,2F,Technology
JHAKKRAWAN SALON,Central Rattanathibet,1,2F,Beauty & Wellness
JINTA MUSIC,Central Rattanathibet,1,3F,Lifestyle & Specialty
JOUSSE,Central Rattanathibet,1,1F,Fashion
KAE DESIGN,Central Rattanathibet,1,3F,Fashion
KAMU TEA,Central Rattanathibet,1,1F,Food & Beverage
KASIKORN BANK,Central Rattanathibet,1,2F,Bank & Financial Services
KFC,Central Rattanathibet,1,1F,Food & Beverage
KHA NOY KOR SHABU,Central Rattanathibet,1,3F,Food & Beverage
KHAMU CHAO YUTCHAK,Central Rattanathibet,1,3F,Food & Beverage
KHAO KHAICHIAO O&T,Central Rattanathibet,1,3F,Food & Beverage
KHRUA PHRIK SOT,Central Rattanathibet,1,3F,Food & Beverage
KIDS NINETY9,Central Rattanathibet,1,2F,Fashion
KIN DEE BY THE SELECT,Central Rattanathibet,1,3F,Lifestyle & Specialty
KING MATH,Central Rattanathibet,1,3F,Education
KINLENN,Central Rattanathibet,1,1F,Food & Beverage
KOBORI FURNITURE,Central Rattanathibet,1,3F,Lifestyle & Specialty
KRISPY KREME,Central Rattanathibet,1,3F,Food & Beverage
KRUNG THAI BANK,Central Rattanathibet,1,2F,Bank & Financial Services
KUAI CHAP SAM THUM,Central Rattanathibet,1,3F,Food & Beverage
KUAI TIAO RUEA WOIWAI,Central Rattanathibet,1,3F,Food & Beverage
KUAY TIEW JEANG LOOK CHIN PLA,Central Rattanathibet,1,3F,Food & Beverage
KYODAI,Central Rattanathibet,1,3F,Food & Beverage
LAOS YUAN,Central Rattanathibet,1,3F,Food & Beverage
LUKCHIN NAM SAI,Central Rattanathibet,1,3F,Food & Beverage
LUKCHIN PING BORAN,Central Rattanathibet,1,3F,Food & Beverage
MAKOTO AND MISTER ROBOT,Central Rattanathibet,1,2F,Lifestyle & Specialty
MATSUMOTO KIYOSHI,Central Rattanathibet,1,1F,Beauty & Wellness
MEETING PRINT,Central Rattanathibet,1,1F,Services
MERY STUDIO,Central Rattanathibet,1,2F,Lifestyle & Specialty
MEZZO COFFEE,Central Rattanathibet,1,2F,Food & Beverage
MICHI,Central Rattanathibet,1,2F,Lifestyle & Specialty
MILLION SHOP,Central Rattanathibet,1,3F,Lifestyle & Specialty
MINISO,Central Rattanathibet,1,2F,Lifestyle & Specialty
MISTER DONUT,Central Rattanathibet,1,1F,Food & Beverage
MK RESTAURANTS,Central Rattanathibet,1,1F,Food & Beverage
MUM KHONGWANG,Central Rattanathibet,1,3F,Food & Beverage
NB NICE BODY,Central Rattanathibet,1,2F,Lifestyle & Specialty
NOBICHA,Central Rattanathibet,1,1F,Food & Beverage
NS MOBILE,Central Rattanathibet,1,2F,Technology
NUIPHATHAI,Central Rattanathibet,1,3F,Fashion
OFFICEMATE,Central Rattanathibet,1,1F,Lifestyle & Specialty
OISHI BUFFET,Central Rattanathibet,1,1F,Food & Beverage
OISHI RAMEN,Central Rattanathibet,1,3F,Food & Beverage
ONE 2 PHONE,Central Rattanathibet,1,2F,Technology
OOTOYA,Central Rattanathibet,1,3F,Food & Beverage
ORIENTAL PRINCESS,Central Rattanathibet,1,1F,Beauty & Wellness
P&F,Central Rattanathibet,1,1F,Beauty & Wellness
PANDA LAND,Central Rattanathibet,1,2F,Lifestyle & Specialty
PANKAN,Central Rattanathibet,1,2F,Lifestyle & Specialty
PETCHMONGKOL,Central Rattanathibet,1,1F,Fashion
PETCHPLOYGEMS,Central Rattanathibet,1,1F,Fashion
PHONE FIX SERVICE,Central Rattanathibet,1,2F,Technology
PIMTAMJAI,Central Rattanathibet,1,2F,Lifestyle & Specialty
PIYO MOBILE,Central Rattanathibet,1,2F,Technology
POP UP,Central Rattanathibet,1,2F,Technology
PORNPETCH,Central Rattanathibet,1,1F,Fashion
POTATO CORNER,Central Rattanathibet,1,1F,Food & Beverage
PP.GAME & MOBILE,Central Rattanathibet,1,2F,Technology
PRADAP,Central Rattanathibet,1,2F,Fashion
