Source,Target,Weight,Floor,Category
DC,Central Phuket,1,3F,Fashion
DE PRECO,Central Phuket,1,1F,Fashion
DEBLU HEALTHY WALK,Central Phuket,1,1F,Fashion
DELSEY,Central Phuket,1,3F,Fashion
DICKIES,Central Phuket,1,2F,Fashion
DIESEL,Central Phuket,1,1F,Fashion
DILAVIE,Central Phuket,1,2F,Fashion
DIOR,Central Phuket,1,1F,Beauty & Wellness
DJI,Central Phuket,1,2F,Technology
DKNY,Central Phuket,1,1F,Fashion
DOLCE GABBANA,Central Phuket,1,1F,Fashion
DR.MARTENS,Central Phuket,1,3F,Fashion
DTAC,Central Phuket,1,2F,Technology
DUCATI,Central Phuket,1,2F,Fashion
DUR KUAITIAO NUEA,Central Phuket,1,1F,Food & Beverage
DYSON,Central Phuket,1,GF,Technology
EA7,Central Phuket,1,3F,Fashion
ECCO,Central Phuket,1,3F,Fashion
EGG STORY @ PHUKET,Central Phuket,1,1F,Food & Beverage
EILEEN FISHER,Central Phuket,1,1F,Fashion
ELIE SAAB,Central Phuket,1,1F,Fashion
ELIZABETH ARDEN,Central Phuket,1,1F,Beauty & Wellness
ELLE,Central Phuket,1,1F,Fashion
EMPORIO ARMANI,Central Phuket,1,1F,Fashion
EP,Central Phuket,1,2F,Fashion
ERMENEGILDO ZEGNA,Central Phuket,1,1F,Fashion
ESP,Central Phuket,1,2F,Fashion
ESPADA,Central Phuket,1,2F,Fashion
ESPRIT,Central Phuket,1,1F,Fashion
ESTEE LAUDER,Central Phuket,1,1F,Beauty & Wellness
EYE CLASS,Central Phuket,1,3F,Fashion
EYE LAB EXCLUSIVE,Central Phuket,1,2F,Fashion
EYE LEVEL,Central Phuket,1,2F,Education
EYE LAB EXCLUSIVE,Central Phuket,1,2F,Fashion
F-FASHION,Central Phuket,1,2F,Fashion
FERRAGAMO,Central Phuket,1,1F,Fashion
FILA,Central Phuket,1,2F,Fashion
FITFLOP,Central Phuket,1,1F,Fashion
FOOD PARK,Central Phuket,1,3F,Food & Beverage
FOSSIL,Central Phuket,1,1F,Fashion
FRED PERRY,Central Phuket,1,2F,Fashion
FUJI,Central Phuket,1,3F,Food & Beverage
FUKU MATCHA,Central Phuket,1,1F,Food & Beverage
FURLA,Central Phuket,1,1F,Fashion
G-SHOCK CASIO,Central Phuket,1,1F,Fashion
G2000,Central Phuket,1,3F,Fashion
GANGNAM CLINIC,Central Phuket,1,3F,Beauty & Wellness
GARMIN,Central Phuket,1,1F,Technology
GEOX,Central Phuket,1,1F,Fashion
GIANTCREPESBYPANID,Central Phuket,1,1F,Food & Beverage
GIORDANO,Central Phuket,1,1F,Fashion
GIORGIO ARMANI,Central Phuket,1,1F,Fashion
GIVENCHY,Central Phuket,1,1F,Fashion
GLO,Central Phuket,1,3F,Beauty & Wellness
GLUAY NAM WAH,Central Phuket,1,GF,Food & Beverage
GOLD MASTER,Central Phuket,1,1F,Fashion
GOOD GOODS,Central Phuket,1,GF,Lifestyle & Specialty
GOPRO,Central Phuket,1,3F,Technology
GOVERNMENT SAVINGS BANK,Central Phuket,1,4F,Bank & Financial Services
GQ,Central Phuket,1,3F,Fashion
GUCCI,Central Phuket,1,1F,Fashion
GUESS,Central Phuket,1,1F,Fashion
GUY LAROCHE,Central Phuket,1,1F,Fashion
H&M,Central Phuket,1,1F,Fashion
HACHIBAN RAMEN,Central Phuket,1,3F,Food & Beverage
HAI DI LOA,Central Phuket,1,2F,Food & Beverage
HAMILTON,Central Phuket,1,1F,Fashion
HAVAIANAS,Central Phuket,1,1F,Fashion
HENG HOI TOD CHAO LAY,Central Phuket,1,GF,Food & Beverage
HERMES,Central Phuket,1,1F,Fashion
HOURGLASS,Central Phuket,1,1F,Beauty & Wellness
HUSH PUPPIES,Central Phuket,1,3F,Fashion
ISSEY MIYAKE,Central Phuket,1,1F,Fashion
JACOB,Central Phuket,1,3F,Fashion
JASPAL,Central Phuket,1,1F,Fashion
JELLY BUNNY,Central Phuket,1,1F,Fashion
JETTS 24 HOUR FITNESS,Central Phuket,1,2F,Lifestyle & Specialty
JIB,Central Phuket,1,2F,Technology
JIM THOMPSON,Central Phuket,1,GF,Fashion
JIMMY CHOO,Central Phuket,1,1F,Fashion
JO MALONE,Central Phuket,1,1F,Beauty & Wellness
JOHN HENRY,Central Phuket,1,3F,Fashion
JUBILEE DIAMOND,Central Phuket,1,1F,Fashion
JU YUAN,Central Phuket,1,3F,Food & Beverage
JURLIQUE,Central Phuket,1,1F,Beauty & Wellness
KA MOO BO RAN KA THU,Central Phuket,1,GF,Food & Beverage
KA REE PUP MAE SO PA,Central Phuket,1,GF,Food & Beverage
KAITHONG,Central Phuket,1,3F,Food & Beverage
KANEBO,Central Phuket,1,1F,Beauty & Wellness
KANOMWAAN TAMJAI,Central Phuket,1,3F,Food & Beverage
KARL BY KARL LAGERFELD,Central Phuket,1,1F,Fashion
KASIKORN BANK,Central Phuket,1,4F,Bank & Financial Services
KATE SPADE,Central Phuket,1,1F,Fashion
KATSUYA,Central Phuket,1,3F,Food & Beverage
KEDS,Central Phuket,1,3F,Fashion
KEEN,Central Phuket,1,3F,Fashion
KENNETH COLE,Central Phuket,1,1F,Fashion
KENZO,Central Phuket,1,1F,Fashion
KFC,Central Phuket,1,1F,Food & Beverage
KHAMOODIAMPERLER,Central Phuket,1,1F,Food & Beverage
KHAMOOJAKKAPAD,Central Phuket,1,3F,Food & Beverage
KHAO SOI BAN NUEA,Central Phuket,1,3F,Food & Beverage
KHAWMONKAISINGKAPRO,Central Phuket,1,1F,Food & Beverage
KHRUA PANYAPAT,Central Phuket,1,GF,Food & Beverage
KHRUA RABIANG,Central Phuket,1,1F,Food & Beverage
KHUN PO KHANOM THAI,Central Phuket,1,1F,Food & Beverage
KHUNMAEJU,Central Phuket,1,GF,Food & Beverage
KIDZOONA,Central Phuket,1,3F,Entertainment
KIEHL'S,Central Phuket,1,1F,Beauty & Wellness
KOI THE,Central Phuket,1,1F,Food & Beverage
KOSE,Central Phuket,1,1F,Beauty & Wellness
KRAU PRINK WHAN,Central Phuket,1,1F,Food & Beverage
KRUADOARROTEE,Central Phuket,1,1F,Food & Beverage
KRUNG THAI BANK,Central Phuket,1,4F,Bank & Financial Services
KRUNGSRI BANK,Central Phuket,1,4F,Bank & Financial Services
KRUNGSRI FIRST CHOICE,Central Phuket,1,4F,Bank & Financial Services
KUAY JUB ANDAMAN,Central Phuket,1,GF,Food & Beverage
KUAYTIEW ANUSAWAREE,Central Phuket,1,3F,Food & Beverage
KYO DONGBURI,Central Phuket,1,3F,Food & Beverage
LA MER,Central Phuket,1,1F,Beauty & Wellness
LA PRAIRIE,Central Phuket,1,1F,Beauty & Wellness
LACOSTE,Central Phuket,1,1F,Fashion
LANCOME,Central Phuket,1,1F,Beauty & Wellness
LANEIGE,Central Phuket,1,1F,Beauty & Wellness
LAOS YUAN,Central Phuket,1,3F,Food & Beverage
LAURA MERCIER,Central Phuket,1,1F,Beauty & Wellness
LEE,Central Phuket,1,2F,Fashion
LEGO,Central Phuket,1,GF,Lifestyle & Specialty
LEVI'S,Central Phuket,1,1F,Fashion
LIVERPOOL,Central Phuket,1,2F,Fashion
LONGINES,Central Phuket,1,1F,Fashion
LOREAL,Central Phuket,1,1F,Beauty & Wellness
LUCKY 13 SANDWICH,Central Phuket,1,3F,Food & Beverage
LUKCHIN KO JA,Central Phuket,1,1F,Food & Beverage
LUMINOX,Central Phuket,1,1F,Fashion
LUSH FRESH HANDMADE COSMETICS,Central Phuket,1,1F,Beauty & Wellness
LUXOPTIC,Central Phuket,1,3F,Fashion
LYN,Central Phuket,1,2F,Fashion
LYN AROUND,Central Phuket,1,2F,Fashion
MAC,Central Phuket,1,1F,Beauty & Wellness
MAE ME KWAO SOI,Central Phuket,1,1F,Food & Beverage
MAE YAII BOAT NOODLE,Central Phuket,1,GF,Food & Beverage
MAIMORN CUSINE,Central Phuket,1,GF,Food & Beverage
MANGO,Central Phuket,1,2F,Fashion
MARKS & SPENCER,Central Phuket,1,2F,Fashion
MAURICE LACROIX,Central Phuket,1,1F,Fashion
MC DONALD'S,Central Phuket,1,1F,Food & Beverage
MC JEANS,Central Phuket,1,3F,Fashion
MCM,Central Phuket,1,1F,Fashion
MICHAEL KORS,Central Phuket,1,1F,Fashion
MIDNIGHT KAITON,Central Phuket,1,GF,Food & Beverage
MIDO,Central Phuket,1,1F,Fashion
