Source,Target,Weight,Floor,Category
MADAM THAI MASSAGE,Central Suratthani,1,2F,Beauty & Wellness
MAKOTO,Central Suratthani,1,3F,Lifestyle & Specialty
MC JEANS,Central Suratthani,1,2F,Fashion
MINISO,Central Suratthani,1,2F,Lifestyle & Specialty
MISTER DONUT,Central Suratthani,1,1F,Food & Beverage
MK RESTAURANTS,Central Suratthani,1,3F,Food & Beverage
MOTTA,Central Suratthani,1,2F,Fashion
NATAPOHN THAI DESSERT,Central Suratthani,1,3F,Food & Beverage
NATURE,Central Suratthani,1,2F,Fashion
NINETIES DESIGN,Central Suratthani,1,2F,Fashion
NITIPON CLINIC,Central Suratthani,1,2F,Beauty & Wellness
O-KA-SHI,Central Suratthani,1,3F,Food & Beverage
OFFICEMATE,Central Suratthani,1,1F,Lifestyle & Specialty
OHHOLOOKCHINGYAI,Central Suratthani,1,3F,Food & Beverage
OHHOMAPRAOPONNOMSOD,Central Suratthani,1,3F,Food & Beverage
OHHOYAMSODSOD,Central Suratthani,1,3F,Food & Beverage
OPPO,Central Suratthani,1,2F,Technology
OPTIC SQUARE,Central Suratthani,1,2F,Fashion
ORIENTAL PRINCESS,Central Suratthani,1,2F,Beauty & Wellness
P&F,Central Suratthani,1,2F,Beauty & Wellness
P&N SOCK,Central Suratthani,1,2F,Fashion
P.F BAKERY,Central Suratthani,1,1F,Food & Beverage
PATTHAIANDAMAN,Central Suratthani,1,3F,Food & Beverage
PAY BY P.A.PHONE,Central Suratthani,1,2F,Technology
PECTH PLOY MANEE PHAN,Central Suratthani,1,1F,Fashion
PICK A CHOUX,Central Suratthani,1,3F,Food & Beverage
PIE STORE,Central Suratthani,1,3F,Food & Beverage
PLAYBOY,Central Suratthani,1,1F,Fashion
POLI-CHEM,Central Suratthani,1,GF,Services
POTATO CORNER,Central Suratthani,1,1F,Food & Beverage
POWER BUY,Central Suratthani,1,2F,Technology
PRADAP,Central Suratthani,1,2F,Fashion
PREM,Central Suratthani,1,2F,Fashion
PRIMA DIAMOND,Central Suratthani,1,1F,Fashion
RAD,Central Suratthani,1,3F,Food & Beverage
REAL ME,Central Suratthani,1,2F,Technology
