name,type,categories,floors,external_id,location_id
MC DONALD'S,store,Food & Beverage,,cdaa9f6e-9421-5bdc-b83b-681fb59e3179,el_69727c195bd4aa00011ccb78
PORNKASEM CLINIC,store,Health & Beauty,,f11e1a28-a84b-5903-8882-c8a1b406fdd9,el_69727c195bd4aa00011ccb7d
Stardom waffle,store,Food & Beverage,,788e1d81-6a4d-55d4-8c40-545ab4c0da1f,el_69727c195bd4aa00011ccb7f
FOTOBOOTH,store,General Service,,fcc9a9fe-76d2-5591-a954-9886dbf020a3,el_69727c195bd4aa00011ccb80
MOOMGAPAO,store,Food & Beverage,,114051af-1a89-5028-a228-4a4c0d199882,el_69727c195bd4aa00011ccb82
MR. SHAKE,store,Food & Beverage,,b96cc857-d3d3-5198-8f38-89771f300fee,el_69727c195bd4aa00011ccb84
ธนาคารทหารไทยธนชาต,store,Bank & ATM,,c18d277c-8e05-5542-8dbd-caff8e8bed53,el_69727c195bd4aa00011ccb85
MODERN AIR,store,Technology,,5318827a-7b86-5298-af9f-fd0d1dd7eb35,el_69727c195bd4aa00011ccb87
MAGURO,store,Food & Beverage,,fbf5af52-75a8-5e28-a682-e942b154fc4a,el_69727c195bd4aa00011ccb8b
ธนาคารไทยพาณิชย์,store,Others,,90b39fce-1cb8-5f77-becd-a6343fac0f63,el_69727c195bd4aa00011ccb8e
ธนาคารกรุงเทพ,store,Bank & ATM,,5c8c18b3-4042-511d-ad63-da06e393b5b7,el_69727c195bd4aa00011ccb8f
SUIT DD,store,Home & Décor,,11c72139-9936-5303-b5ca-a66fa2c8f51f,el_69727c195bd4aa00011ccb90
กินเต็ม,store,Food & Beverage,,28ff5cbc-38df-5416-b8fb-da5d738bcf09,el_69727c195bd4aa00011ccb95
มารีนา จิวเวลรี่,store,Fashion & Accessories,,11732eda-702f-5d0c-a4fe-c98e0d575e36,el_69727c195bd4aa00011ccb97
NEW YORK - L.A.,store,Fashion & Accessories,,54422728-cc7c-59bd-aaa7-1063f1068470,el_69727c195bd4aa00011ccb98
สีฟ้า,store,Food & Beverage,,caa53786-13ba-58df-9346-0e91a3273c2b,el_69727c195bd4aa00011ccba0
KOI THE',store,Food & Beverage,,a3fcf65a-d66f-58c9-b602-a78de5922eaa,el_69727c195bd4aa00011ccba1
JULIET CLINIC,store,Health & Beauty,,5279ae35-6561-5aed-9c52-21154504dcea,el_69727c195bd4aa00011ccba3
LACTASOY,store,Others,,e8c9e2e5-0288-5629-b819-86a2cf434232,el_69727c195bd4aa00011ccba4
LABX,store,Health & Beauty,,32a7004d-01c8-566b-8c0b-d12b684fd887,el_69727c195bd4aa00011ccba5
YAYOI,store,Food & Beverage,,128c22ce-c21b-5d2c-9398-f2cf8d35e4cf,el_69727c195bd4aa00011ccba7
INLINGUA,store,Edutainment,,f7920473-03e2-54e5-b4d0-911c158d44aa,el_69727c195bd4aa00011ccba8
THANAPA CLINIC,store,Health & Beauty,,cd274410-bed6-5c5f-8263-241075d166e9,el_69727c195bd4aa00011ccba9
โกอ่างข้าวมันไก่,store,Food & Beverage,,3d7967a9-77d3-51ba-9f2f-b50b5613d624,el_69727c195bd4aa00011ccbab
CUTE PRESS,store,Health & Beauty,,7da3e564-6f57-530a-9a01-f9b9992f1827,el_69727c195bd4aa00011ccbac
