Source,Target,Weight,Floor,Category
NIV,Central Westgate,1,GF,Fashion
NIXON,Central Westgate,1,1F,Fashion
NIYOM JEANS,Central Westgate,1,3F,Fashion
NOBI NOBI,Central Westgate,1,4F,Food & Beverage
NONGPHO CAFE',Central Westgate,1,1F,Food & Beverage
NOOYOO,Central Westgate,1,1F,Fashion
NOSE TEA,Central Westgate,1,3F,Food & Beverage
NS,Central Westgate,1,GF,Lifestyle & Specialty
NT,Central Westgate,1,GF,Lifestyle & Specialty
NUATAIR,Central Westgate,1,2F,Fashion
NUDE,Central Westgate,1,1F,Fashion
NUGKID,Central Westgate,1,GF,Fashion
NUM NOMS,Central Westgate,1,4F,Lifestyle & Specialty
NUNA,Central Westgate,1,4F,Lifestyle & Specialty
NV ARANYIK,Central Westgate,1,GF,Lifestyle & Specialty
NYLA,Central Westgate,1,2F,Fashion
O CUISINE,Central Westgate,1,GF,Lifestyle & Specialty
OASIS,Central Westgate,1,3F,Fashion
OCEAN,Central Westgate,1,GF,Lifestyle & Specialty
OCEAN TOYS,Central Westgate,1,2F,Lifestyle & Specialty
OCEANA,Central Westgate,1,4F,Fashion
OFFICEMATE,Central Westgate,1,GF,Lifestyle & Specialty
OHAYO,Central Westgate,1,2F,Fashion
OISHI EATERIUM,Central Westgate,1,3F,Food & Beverage
OISHI RAMEN,Central Westgate,1,3F,Food & Beverage
OK APPAREL,Central Westgate,1,3F,Fashion
OKII KATSU,Central Westgate,1,GF,Food & Beverage
OKLS,Central Westgate,1,3F,Education
OLIVIA,Central Westgate,1,1F,Fashion
OLIYA,Central Westgate,1,2F,Fashion
OLYMP,Central Westgate,1,3F,Fashion
OMAZZ,Central Westgate,1,GF,Lifestyle & Specialty
OMI OM,Central Westgate,1,2F,Fashion
ON THE TABLE,Central Westgate,1,3F,Food & Beverage
ONITSUKA TIGER,Central Westgate,1,1F,Fashion
ONLY ORGANIC,Central Westgate,1,4F,Food & Beverage
ONUMA,Central Westgate,1,1F,Fashion
OOFOS,Central Westgate,1,2F,Fashion
OONEW,Central Westgate,1,4F,Lifestyle & Specialty
OOTOYA,Central Westgate,1,3F,Food & Beverage
OPPO,Central Westgate,1,2F,Technology
OPTIC SQUARE,Central Westgate,1,2F,Fashion
OPTICAL 88,Central Westgate,1,2F,Fashion
ORANGE RABBIT,Central Westgate,1,4F,Lifestyle & Specialty
ORIENT,Central Westgate,1,1F,Fashion
ORIENTAL PRINCESS,Central Westgate,1,1F,Beauty & Wellness
ORIGINS,Central Westgate,1,1F,Beauty & Wellness
OSIM,Central Westgate,1,2F,Lifestyle & Specialty
OSIM,Central Westgate,1,GF,Lifestyle & Specialty
OTTO,Central Westgate,1,GF,Lifestyle & Specialty
OTTO SMALL,Central Westgate,1,GF,Lifestyle & Specialty
OVO,Central Westgate,1,4F,Fashion
OWNDAYS,Central Westgate,1,2F,Fashion
OXO,Central Westgate,1,GF,Lifestyle & Specialty
P PROM ACCESSORIES,Central Westgate,1,1F,Fashion
P&F,Central Westgate,1,1F,Beauty & Wellness
PACIFIC UNION,Central Westgate,1,3F,Fashion
PACO,Central Westgate,1,GF,Lifestyle & Specialty
PACO RABANNE,Central Westgate,1,1F,Beauty & Wellness
PAJARA,Central Westgate,1,3F,Fashion
PAN KHAM HOM,Central Westgate,1,3F,Food & Beverage
PANASONIC,Central Westgate,1,GF,Lifestyle & Specialty
PANCAKE CAFÉ,Central Westgate,1,2F,Food & Beverage
PANDORA,Central Westgate,1,1F,Fashion
PANG SIAM,Central Westgate,1,1F,Food & Beverage
PAPA,Central Westgate,1,4F,Lifestyle & Specialty
PARADOX,Central Westgate,1,GF,Lifestyle & Specialty
PARENT,Central Westgate,1,4F,Lifestyle & Specialty
PARKS TOY,Central Westgate,1,2F,Lifestyle & Specialty
PASAYA,Central Westgate,1,GF,Lifestyle & Specialty
PASO,Central Westgate,1,1F,Fashion
PASSPORT,Central Westgate,1,GF,Lifestyle & Specialty
PATINA,Central Westgate,1,2F,Fashion
PATRA,Central Westgate,1,GF,Lifestyle & Specialty
PATRA PORCELAIN,Central Westgate,1,GF,Lifestyle & Specialty
PAUL FRANK,Central Westgate,1,2F,Fashion
PAUL FRANK,Central Westgate,1,4F,Fashion
PAW PATROL,Central Westgate,1,4F,Lifestyle & Specialty
PAYLESS,Central Westgate,1,1F,Fashion
PAZZION,Central Westgate,1,1F,Fashion
PEACHY,Central Westgate,1,4F,Food & Beverage
PEAK,Central Westgate,1,2F,Fashion
PENGUIN,Central Westgate,1,GF,Lifestyle & Specialty
PEPPA PIG,Central Westgate,1,4F,Lifestyle & Specialty
PEPPA PIG HASBRO,Central Westgate,1,4F,Lifestyle & Specialty
PEPPER LUNCH,Central Westgate,1,3F,Food & Beverage
PERFECT EYES,Central Westgate,1,1F,Fashion
PERFECTS,Central Westgate,1,GF,Lifestyle & Specialty
PERICO,Central Westgate,1,GF,Lifestyle & Specialty
PET 'N ME,Central Westgate,1,1F,Lifestyle & Specialty
PETCH PANTRA,Central Westgate,1,1F,Fashion
PETIT BIRD,Central Westgate,1,4F,Fashion
PETYE,Central Westgate,1,GF,Lifestyle & Specialty
PEUGEOT,Central Westgate,1,GF,Lifestyle & Specialty
PHATARAMANEE,Central Westgate,1,2F,Fashion
PHATHARAMANEE,Central Westgate,1,1F,Fashion
PHILIPS,Central Westgate,1,GF,Lifestyle & Specialty
PHILIPS LIGHTING,Central Westgate,1,GF,Lifestyle & Specialty
PHONE HOUSE,Central Westgate,1,2F,Technology
PHOPRADIT HERB,Central Westgate,1,GF,Beauty & Wellness
PHUNG-TO,Central Westgate,1,1F,Fashion
PICNIC BABY,Central Westgate,1,4F,Food & Beverage
PICO,Central Westgate,1,2F,Fashion
PIERRE CARDIN,Central Westgate,1,1F,Fashion
PIERRE CARDIN,Central Westgate,1,3F,Fashion
PIGEON,Central Westgate,1,4F,Lifestyle & Specialty
PINERY,Central Westgate,1,1F,Fashion
PINION,Central Westgate,1,3F,Fashion
PINKFONG BABY SHARK,Central Westgate,1,4F,Lifestyle & Specialty
PINTINOX,Central Westgate,1,GF,Lifestyle & Specialty
PIONEER,Central Westgate,1,GF,Lifestyle & Specialty
PIPPER STANDARD,Central Westgate,1,4F,Lifestyle & Specialty
PIPPER STANDARD,Central Westgate,1,GF,Lifestyle & Specialty
PIYO PIYO,Central Westgate,1,4F,Lifestyle & Specialty
PIZZA HUT,Central Westgate,1,1F,Food & Beverage
PLAN FOR KIDS,Central Westgate,1,4F,Lifestyle & Specialty
PLARAIL,Central Westgate,1,4F,Lifestyle & Specialty
PLAYBOY,Central Westgate,1,1F,Fashion
PLAYBOY,Central Westgate,1,3F,Fashion
PLAYDOH,Central Westgate,1,4F,Lifestyle & Specialty
PLAYGO,Central Westgate,1,4F,Lifestyle & Specialty
PLAYGRO,Central Westgate,1,4F,Lifestyle & Specialty
PLAYMOBIL SO,Central Westgate,1,4F,Lifestyle & Specialty
PLENTITUDE,Central Westgate,1,4F,Lifestyle & Specialty
PLOEN POONG,Central Westgate,1,1F,Food & Beverage
PLY,Central Westgate,1,3F,Fashion
POLAR SPRAY,Central Westgate,1,4F,Lifestyle & Specialty
POLI-CHEM,Central Westgate,1,GF,Lifestyle & Specialty
POLICE,Central Westgate,1,1F,Fashion
POLO CLUB,Central Westgate,1,1F,Fashion
POLO WORLD,Central Westgate,1,3F,Fashion
POLOTRAVEL CLUB,Central Westgate,1,3F,Fashion
POMELO,Central Westgate,1,1F,Fashion
POP MART,Central Westgate,1,2F,Lifestyle & Specialty
POPTEEN,Central Westgate,1,4F,Fashion
PORK SATAY MR.TOR,Central Westgate,1,3F,Food & Beverage
PORNKASEM CLINIC,Central Westgate,1,2F,Beauty & Wellness
PORT RAIN,Central Westgate,1,1F,Fashion
PORTLAND,Central Westgate,1,2F,Fashion
PORTMEIRION,Central Westgate,1,GF,Lifestyle & Specialty
POTATO CORNER,Central Westgate,1,1F,Food & Beverage
POWER BUY,Central Westgate,1,2F,Technology
PRADA,Central Westgate,1,1F,Fashion
PRADAP,Central Westgate,1,1F,Fashion
PREMPRACHA,Central Westgate,1,GF,Lifestyle & Specialty
PRESTIGE,Central Westgate,1,GF,Lifestyle & Specialty
PRETTY FIT,Central Westgate,1,1F,Fashion
PRETTY OVO,Central Westgate,1,4F,Fashion
PRIMA ART,Central Westgate,1,1F,Fashion
PRIMA DIAMOND,Central Westgate,1,1F,Fashion
PRIMA GOLD,Central Westgate,1,1F,Fashion
PRO CLEAN,Central Westgate,1,GF,Lifestyle & Specialty
PROFESSIONAL WATCH SERVICE,Central Westgate,1,1F,Lifestyle & Specialty
PROMISE,Central Westgate,1,3F,Bank & Financial Services
PROMP PROTECT,Central Westgate,1,GF,Lifestyle & Specialty
PULCINELLA,Central Westgate,1,2F,Fashion
PUMA,Central Westgate,1,1F,Fashion
PUMA,Central Westgate,1,2F,Fashion
PUNARA,Central Westgate,1,4F,Fashion
PUR,Central Westgate,1,4F,Lifestyle & Specialty
PUREEN,Central Westgate,1,4F,Lifestyle & Specialty
PURIE,Central Westgate,1,2F,Fashion
PYNPY,Central Westgate,1,4F,Fashion
QLIFE,Central Westgate,1,1F,Fashion
QQ DESSERT,Central Westgate,1,1F,Food & Beverage
QUIKSILVER,Central Westgate,1,2F,Fashion
RADNASUKIBANGKOK,Central Westgate,1,3F,Food & Beverage
RADO,Central Westgate,1,1F,Fashion
RAINFLOWER,Central Westgate,1,2F,Lifestyle & Specialty
RALPH LAUREN,Central Westgate,1,1F,Fashion
RANDY,Central Westgate,1,GF,Lifestyle & Specialty
RAVIPA,Central Westgate,1,1F,Fashion
READYCARE,Central Westgate,1,GF,Lifestyle & Specialty
REALME,Central Westgate,1,2F,Technology
RED EAR,Central Westgate,1,3F,Fashion
REEBOK,Central Westgate,1,2F,Fashion
REGAGAR,Central Westgate,1,4F,Beauty & Wellness
REGENT DIAMOND,Central Westgate,1,1F,Fashion
REMAX,Central Westgate,1,2F,Technology
REMINGTON,Central Westgate,1,GF,Beauty & Wellness
RESTER CHAIR,Central Westgate,1,2F,Lifestyle & Specialty
REV RUNNR,Central Westgate,1,1F,Fashion
REVLON,Central Westgate,1,1F,Beauty & Wellness
RICHARDSON SHEFFIELD,Central Westgate,1,GF,Lifestyle & Specialty
RICHELL,Central Westgate,1,4F,Lifestyle & Specialty
RICHES BROW CLINIC,Central Westgate,1,2F,Beauty & Wellness
RILAKKUMA WD,Central Westgate,1,4F,Lifestyle & Specialty
RIP CURL,Central Westgate,1,2F,Fashion
ROBOCAR POLI,Central Westgate,1,4F,Lifestyle & Specialty
ROLIFE,Central Westgate,1,GF,Lifestyle & Specialty
ROMRAWIN CLINIC,Central Westgate,1,2F,Beauty & Wellness
ROOKIE,Central Westgate,1,4F,Fashion
ROSE,Central Westgate,1,2F,Fashion
ROSE JEWELRY STUDIO,Central Westgate,1,1F,Fashion
ROSPROD,Central Westgate,1,GF,Food & Beverage
ROSSANIYOM JEANS,Central Westgate,1,3F,Fashion
ROUTE BLUE DENIM,Central Westgate,1,3F,Fashion
ROVING FOX,Central Westgate,1,2F,Fashion
ROXY,Central Westgate,1,2F,Fashion
ROYAL ALBERT,Central Westgate,1,GF,Lifestyle & Specialty
ROYAL BONE CHINA,Central Westgate,1,GF,Lifestyle & Specialty
ROYAL IVY REGATTA,Central Westgate,1,1F,Fashion
ROYAL PORCELAIN,Central Westgate,1,GF,Lifestyle & Specialty
RPUPU BABIE,Central Westgate,1,4F,Fashion
RUAN MAE LOUISE,Central Westgate,1,3F,Food & Beverage
RUBBERMAID,Central Westgate,1,GF,Lifestyle & Specialty
RUNWAYS CLINIC,Central Westgate,1,2F,Beauty & Wellness
RUSSELL HOBBS,Central Westgate,1,GF,Lifestyle & Specialty
RYU KOIZUMI,Central Westgate,1,3F,Fashion
S&P,Central Westgate,1,3F,Food & Beverage
S. B. FURNITURE,Central Westgate,1,1F,Lifestyle & Specialty
S. B. FURNITURE,Central Westgate,1,GF,Lifestyle & Specialty
SAARD JAI,Central Westgate,1,GF,Lifestyle & Specialty
SABINA,Central Westgate,1,1F,Fashion
SABINA,Central Westgate,1,4F,Fashion
SAEMAEUL,Central Westgate,1,GF,Food & Beverage
SAESON,Central Westgate,1,4F,Fashion
SAFARI,Central Westgate,1,4F,Lifestyle & Specialty
SAFETY JOGGER,Central Westgate,1,2F,Fashion
SAGA,Central Westgate,1,GF,Fashion
SAINT CROISSANT,Central Westgate,1,1F,Food & Beverage
SAKULTHONG,Central Westgate,1,3F,Food & Beverage
SALAD FACTORY,Central Westgate,1,3F,Food & Beverage
SAMSONITE,Central Westgate,1,3F,Fashion
SAMSONITE,Central Westgate,1,3F,Fashion
SAMSUNG,Central Westgate,1,2F,Technology
SAMSUNG SERVICE,Central Westgate,1,2F,Technology
SAN MIGUEL,Central Westgate,1,GF,Food & Beverage
SANDESICA,Central Westgate,1,4F,Lifestyle & Specialty
SANGDAD,Central Westgate,1,GF,Lifestyle & Specialty
SANKI,Central Westgate,1,GF,Lifestyle & Specialty
SANRIO,Central Westgate,1,3F,Lifestyle & Specialty
SANRIO,Central Westgate,1,4F,Lifestyle & Specialty
SANRIO LOCAL,Central Westgate,1,3F,Lifestyle & Specialty
SANTA BARBARA,Central Westgate,1,3F,Fashion
SANTA FE' STEAK,Central Westgate,1,3F,Food & Beverage
SANTAS,Central Westgate,1,GF,Lifestyle & Specialty
SARABURI TOYS,Central Westgate,1,4F,Lifestyle & Specialty
SARAMANDA,Central Westgate,1,3F,Fashion
SATI,Central Westgate,1,4F,Fashion
SATIN,Central Westgate,1,GF,Lifestyle & Specialty
SAUCONY,Central Westgate,1,2F,Fashion
SBC FAMILY,Central Westgate,1,4F,Fashion
SC,Central Westgate,1,GF,Lifestyle & Specialty
SCHOLL,Central Westgate,1,1F,Fashion
SCHOLL,Central Westgate,1,3F,Fashion
SCHOTT ZWIESEL,Central Westgate,1,GF,Lifestyle & Specialty
SCOOT AND RIDE,Central Westgate,1,4F,Lifestyle & Specialty
SD TOY,Central Westgate,1,4F,Lifestyle & Specialty
SE-ED BOOK CENTER,Central Westgate,1,2F,Lifestyle & Specialty
SEAGULL,Central Westgate,1,GF,Lifestyle & Specialty
SEALY,Central Westgate,1,GF,Lifestyle & Specialty
SEECHA,Central Westgate,1,1F,Fashion
SEIKO,Central Westgate,1,1F,Fashion
SEIKO,Central Westgate,1,GF,Lifestyle & Specialty
SELEKTIV,Central Westgate,1,2F,Fashion
SEMBEM,Central Westgate,1,1F,Fashion
SENJU,Central Westgate,1,3F,Food & Beverage
SENSE,Central Westgate,1,GF,Fashion
SEOUL BEIGE,Central Westgate,1,1F,Fashion
SEPHORA,Central Westgate,1,1F,Beauty & Wellness
SERVICE,Central Westgate,1,1F,Lifestyle & Specialty
SERVICE,Central Westgate,1,2F,Lifestyle & Specialty
SERVICE,Central Westgate,1,3F,Lifestyle & Specialty
SERVICE,Central Westgate,1,4F,Lifestyle & Specialty
SERVICE,Central Westgate,1,GF,Lifestyle & Specialty
SESAME STREET,Central Westgate,1,2F,Lifestyle & Specialty
SETH,Central Westgate,1,GF,Fashion
SFERA,Central Westgate,1,2F,Fashion
SFKAWKAIJEAWBYKHUNPOM,Central Westgate,1,3F,Food & Beverage
SHABU TOMO,Central Westgate,1,3F,Food & Beverage
SHABUSHI,Central Westgate,1,3F,Food & Beverage
SHAPER,Central Westgate,1,GF,Lifestyle & Specialty
SHEER BLISS,Central Westgate,1,1F,Fashion
SHIMONO,Central Westgate,1,GF,Technology
SHIN CHAN,Central Westgate,1,2F,Lifestyle & Specialty
SHINKANZEN SUSHI,Central Westgate,1,1F,Food & Beverage
SHINWA,Central Westgate,1,GF,Lifestyle & Specialty
SHINY WAX,Central Westgate,1,GF,Lifestyle & Specialty
SHISEIDO,Central Westgate,1,1F,Beauty & Wellness
SHOWA,Central Westgate,1,GF,Lifestyle & Specialty
SHU UEMURA,Central Westgate,1,1F,Fashion
SIAM COMMERCIAL BANK,Central Westgate,1,3F,Bank & Financial Services
SIAM LASER CLINIC,Central Westgate,1,2F,Beauty & Wellness
SIAMWELL,Central Westgate,1,1F,Fashion
SIAMZAPVER,Central Westgate,1,3F,Food & Beverage
SIGG,Central Westgate,1,GF,Lifestyle & Specialty
SIKU,Central Westgate,1,4F,Lifestyle & Specialty
SILICONEZONE,Central Westgate,1,GF,Lifestyle & Specialty
SILVER CROSS,Central Westgate,1,4F,Lifestyle & Specialty
SILVERLIT,Central Westgate,1,4F,Lifestyle & Specialty
SIMPLE & RAW,Central Westgate,1,3F,Fashion
SIMPLE&CHIC,Central Westgate,1,4F,Fashion
SIMPLICITY,Central Westgate,1,2F,Fashion
SIRENA,Central Westgate,1,1F,Fashion
SIRENE,Central Westgate,1,4F,Fashion
SIRIPRAPAKAHOMBUANGTHAISEE,Central Westgate,1,3F,Food & Beverage
SIS STORY,Central Westgate,1,2F,Fashion
SISLEY,Central Westgate,1,1F,Beauty & Wellness
SISTA,Central Westgate,1,GF,Lifestyle & Specialty
SIZZLER,Central Westgate,1,3F,Food & Beverage
SJ,Central Westgate,1,GF,Lifestyle & Specialty
SKECHERS,Central Westgate,1,1F,Fashion
SKECHERS,Central Westgate,1,2F,Fashion
SKECHERS,Central Westgate,1,4F,Fashion
SKECHERS,Central Westgate,1,2F,Fashion
SKECHERS,Central Westgate,1,4F,Fashion
SKII,Central Westgate,1,1F,Beauty & Wellness
SKIPHOP,Central Westgate,1,4F,Lifestyle & Specialty
SKOE,Central Westgate,1,2F,Fashion
SL,Central Westgate,1,GF,Lifestyle & Specialty
SLUMBERLAND,Central Westgate,1,GF,Lifestyle & Specialty
SMIGGLE,Central Westgate,1,4F,Lifestyle & Specialty
SMILE ARM,Central Westgate,1,GF,Lifestyle & Specialty
SMILE DENTAL,Central Westgate,1,2F,Beauty & Wellness
SMILE SIGNATURE DENTAL CLINIC,Central Westgate,1,2F,Beauty & Wellness
SMILEYHOUND,Central Westgate,1,1F,Fashion
SMITHSONIAN KIDDO,Central Westgate,1,4F,Lifestyle & Specialty
SNOW OWL,Central Westgate,1,4F,Lifestyle & Specialty
SO SMOOCHIE,Central Westgate,1,4F,Food & Beverage
SOBBLE,Central Westgate,1,4F,Lifestyle & Specialty
SOFFLIN,Central Westgate,1,4F,Lifestyle & Specialty
SOFT,Central Westgate,1,4F,Fashion
SOKO,Central Westgate,1,GF,Lifestyle & Specialty
SOLEX,Central Westgate,1,GF,Lifestyle & Specialty
SOLINGE,Central Westgate,1,GF,Lifestyle & Specialty
SOLITAIRE,Central Westgate,1,3F,Fashion
SONITE,Central Westgate,1,GF,Lifestyle & Specialty
SOPA,Central Westgate,1,GF,Lifestyle & Specialty
SORBOTHANE,Central Westgate,1,1F,Fashion
SOURI,Central Westgate,1,1F,Food & Beverage
SPAGHETTI FACTORY,Central Westgate,1,3F,Food & Beverage
SPARK,Central Westgate,1,1F,Fashion
SPARKLE,Central Westgate,1,GF,Beauty & Wellness
SPARKLE GIRLS,Central Westgate,1,4F,Lifestyle & Specialty
SPEED GAMING,Central Westgate,1,2F,Technology
SPEEDGEAR,Central Westgate,1,4F,Lifestyle & Specialty
SPIEGELAU,Central Westgate,1,GF,Lifestyle & Specialty
SPONGEBOB SQUAREPANTS,Central Westgate,1,2F,Lifestyle & Specialty
SPORT FLEX BIBI,Central Westgate,1,4F,Fashion
SQUISHMALLOWS,Central Westgate,1,4F,Lifestyle & Specialty
SRETSIS PARLOUR,Central Westgate,1,GF,Fashion
SRITHAI,Central Westgate,1,GF,Lifestyle & Specialty
SSAMTHING TOGETHER,Central Westgate,1,2F,Food & Beverage
STACCATO,Central Westgate,1,1F,Fashion
STANDARD,Central Westgate,1,GF,Lifestyle & Specialty
STANLEY,Central Westgate,1,GF,Lifestyle & Specialty
STAR PETS BY DEE DOG,Central Westgate,1,GF,Lifestyle & Specialty
STAR PHONE,Central Westgate,1,2F,Technology
STARBUCKS COFFEE,Central Westgate,1,1F,Food & Beverage
STB HIGUCHI,Central Westgate,1,4F,Lifestyle & Specialty
STELTON,Central Westgate,1,GF,Lifestyle & Specialty
STERIPLANT BABY,Central Westgate,1,4F,Lifestyle & Specialty
STJAMES,Central Westgate,1,1F,Fashion
STONER,Central Westgate,1,GF,Lifestyle & Specialty
STRACK YUM,Central Westgate,1,GF,Food & Beverage
SUAVINEX,Central Westgate,1,4F,Lifestyle & Specialty
SUBWAY,Central Westgate,1,1F,Food & Beverage
SUIT SELECT,Central Westgate,1,3F,Fashion
SUKHO,Central Westgate,1,4F,Fashion
SUKISHI KOREAN CHARCOAL GRILL,Central Westgate,1,3F,Food & Beverage
SUKIYA,Central Westgate,1,3F,Food & Beverage
SULWHASOO,Central Westgate,1,1F,Beauty & Wellness
SUMMER HOLLY,Central Westgate,1,GF,Lifestyle & Specialty
SUNCRAFT,Central Westgate,1,GF,Lifestyle & Specialty
SUNGLASS HUT,Central Westgate,1,1F,Fashion
SUPER SORBER,Central Westgate,1,4F,Lifestyle & Specialty
SUPER SOSO,Central Westgate,1,GF,Lifestyle & Specialty
SUPER SPORTS,Central Westgate,1,2F,Fashion
SUPER WINGS,Central Westgate,1,4F,Lifestyle & Specialty
SUPER WINGS WD,Central Westgate,1,4F,Lifestyle & Specialty
SUPERLINE,Central Westgate,1,GF,Lifestyle & Specialty
SUPER RICH THAILAND,Central Westgate,1,3F,Bank & Financial Services
SUPER SPORTS,Central Westgate,1,2F,Fashion
SUPERWARE,Central Westgate,1,GF,Lifestyle & Specialty
SURE MASK,Central Westgate,1,GF,Lifestyle & Specialty
SUSHI DEN,Central Westgate,1,3F,Food & Beverage
SUSHI HIRO,Central Westgate,1,2F,Food & Beverage
SUSHI PLUS,Central Westgate,1,3F,Food & Beverage
SUSHIRO,Central Westgate,1,2F,Food & Beverage
SWASH,Central Westgate,1,GF,Lifestyle & Specialty
SWEET HARMONY,Central Westgate,1,4F,Fashion
SWEET SENSATIONS,Central Westgate,1,4F,Fashion
SWENSEN'S,Central Westgate,1,2F,Food & Beverage
SWENSEN'S,Central Westgate,1,3F,Food & Beverage
SWISS DIAMOND,Central Westgate,1,GF,Lifestyle & Specialty
SYLVANIAN FAMILIES,Central Westgate,1,4F,Lifestyle & Specialty
TAKARA,Central Westgate,1,GF,Lifestyle & Specialty
TAKARA TOMY,Central Westgate,1,4F,Lifestyle & Specialty
TAKE TOYS,Central Westgate,1,2F,Lifestyle & Specialty
TALISA CLINIC,Central Westgate,1,GF,Beauty & Wellness
TANDY,Central Westgate,1,1F,Fashion
TANITA,Central Westgate,1,GF,Lifestyle & Specialty
TANO,Central Westgate,1,4F,Fashion
TASTY MATE,Central Westgate,1,4F,Food & Beverage
TAYWIN ORIGINAL STYLE,Central Westgate,1,1F,Fashion
TED A CAR,Central Westgate,1,2F,Lifestyle & Specialty
TEFAL,Central Westgate,1,GF,Lifestyle & Specialty
TELETUBBIES,Central Westgate,1,2F,Lifestyle & Specialty
TELEWIZ,Central Westgate,1,2F,Technology
TENJO,Central Westgate,1,3F,Food & Beverage
TENMA,Central Westgate,1,GF,Lifestyle & Specialty
TEVA,Central Westgate,1,1F,Fashion
TF,Central Westgate,1,GF,Lifestyle & Specialty
TG SMART LIFE,Central Westgate,1,2F,Technology
THAI CREDIT BANK,Central Westgate,1,3F,Bank & Financial Services
THAI TIME,Central Westgate,1,3F,Fashion
THAI TIME,Central Westgate,1,4F,Fashion
THAI-DENMARK MILK LAND,Central Westgate,1,3F,Food & Beverage
THAMES,Central Westgate,1,1F,Fashion
THANAPARN,Central Westgate,1,GF,Lifestyle & Specialty
THAT,Central Westgate,1,GF,Lifestyle & Specialty
THE EDEN MIX KIDZ,Central Westgate,1,4F,Fashion
THE FACE SHOP,Central Westgate,1,1F,Beauty & Wellness
THE INFINITE CLINIC,Central Westgate,1,2F,Beauty & Wellness
THE KEYHOLE BANGKOK,Central Westgate,1,GF,Fashion
THE KLINIQUE,Central Westgate,1,2F,Beauty & Wellness
THE MARC JACOBS,Central Westgate,1,1F,Fashion
THE NEXT,Central Westgate,1,2F,Fashion
THE NORTH FACE,Central Westgate,1,2F,Fashion
THE PIZZA COMPANY,Central Westgate,1,3F,Food & Beverage
THE POTTERS,Central Westgate,1,GF,Lifestyle & Specialty
THE POWERPUFF GIRLS,Central Westgate,1,2F,Lifestyle & Specialty
THE TRAVEL STORE,Central Westgate,1,1F,Lifestyle & Specialty
THE WISDOM BEAUTY&WELLNESS,Central Westgate,1,2F,Beauty & Wellness
THOMAS WD,Central Westgate,1,4F,Lifestyle & Specialty
THOMPSON,Central Westgate,1,GF,Lifestyle & Specialty
THONGYOY,Central Westgate,1,2F,Fashion
THREE,Central Westgate,1,1F,Beauty & Wellness
THULE,Central Westgate,1,3F,Lifestyle & Specialty
TIEWRUASAOWAREE,Central Westgate,1,3F,Food & Beverage
TIGER,Central Westgate,1,GF,Lifestyle & Specialty
TIKYENTAFOSONGSEE,Central Westgate,1,3F,Food & Beverage
TIMBERLAND,Central Westgate,1,1F,Fashion
TIMBERLAND,Central Westgate,1,3F,Fashion
TIME DECO,Central Westgate,1,1F,Fashion
TIME MORE,Central Westgate,1,GF,Lifestyle & Specialty
TIMEX,Central Westgate,1,1F,Fashion
TINY LOVE,Central Westgate,1,4F,Lifestyle & Specialty
TINY NOSE,Central Westgate,1,4F,Beauty & Wellness
TITANIA,Central Westgate,1,1F,Beauty & Wellness
TITONI,Central Westgate,1,1F,Fashion
TM TOYS MART,Central Westgate,1,4F,Lifestyle & Specialty
TMB THANACHART BANK,Central Westgate,1,3F,Bank & Financial Services
TMNT,Central Westgate,1,4F,Lifestyle & Specialty
TO B 1 HAIR STATION,Central Westgate,1,2F,Beauty & Wellness
TOCCO TOSCANO,Central Westgate,1,1F,Fashion
TODDLER,Central Westgate,1,4F,Fashion
TOEZONE,Central Westgate,1,4F,Fashion
TOKYO BOY,Central Westgate,1,2F,Fashion
TOKYO SWEET,Central Westgate,1,3F,Food & Beverage
TOMICA,Central Westgate,1,4F,Lifestyle & Specialty
TOMMEE TIPPEE,Central Westgate,1,4F,Lifestyle & Specialty
TOMMY HILFIGER,Central Westgate,1,1F,Fashion
TONCHIN RAMEN,Central Westgate,1,3F,Food & Beverage
TONKA,Central Westgate,1,4F,Lifestyle & Specialty
TOP SLIM,Central Westgate,1,4F,Fashion
TOPS,Central Westgate,1,GF,Beauty & Wellness
TOPS CLUB,Central Westgate,1,4F,Lifestyle & Specialty
TOPS DAILY,Central Westgate,1,1F,Lifestyle & Specialty
TOPS MARKET,Central Westgate,1,1F,Lifestyle & Specialty
TORA,Central Westgate,1,GF,Lifestyle & Specialty
TORY BURCH,Central Westgate,1,1F,Fashion
TOSHIBA,Central Westgate,1,GF,Technology
TOSHINO,Central Westgate,1,GF,Technology
TOVOLO,Central Westgate,1,GF,Lifestyle & Specialty
TOWNLEY,Central Westgate,1,4F,Lifestyle & Specialty
TOYLAND,Central Westgate,1,2F,Lifestyle & Specialty
TOYOX,Central Westgate,1,GF,Lifestyle & Specialty
TRADE MAKER,Central Westgate,1,4F,Fashion
TRANSFORMERS,Central Westgate,1,4F,Lifestyle & Specialty
TRAVELOGUE,Central Westgate,1,2F,Fashion
TREND,Central Westgate,1,1F,Fashion
TRIM,Central Westgate,1,1F,Beauty & Wellness
TRIUMPH,Central Westgate,1,4F,Fashion
TRP,Central Westgate,1,GF,Lifestyle & Specialty
TRUE,Central Westgate,1,2F,Technology
TRUE,Central Westgate,1,2F,Technology
TSUBOHACHI,Central Westgate,1,GF,Food & Beverage
TTN,Central Westgate,1,1F,Fashion
TTN,Central Westgate,1,2F,Fashion
TUCK PAD KAPHRAO TRAY GIANT,Central Westgate,1,3F,Food & Beverage
TULIP,Central Westgate,1,GF,Lifestyle & Specialty
TUTOR HOUSE,Central Westgate,1,GF,Education
