Source,Target,Weight,Floor,Category
SF KHAWKAIJEAW BY KHUNPOM,Central Lampang,1,1F,Food & Beverage
SHABUSHI,Central Lampang,1,3F,Food & Beverage
SIAM COMMERCIAL BANK,Central Lampang,1,2F,Bank & Financial Services
SKYLUCK,Central Lampang,1,1F,Food & Beverage
STARBUCKS COFFEE,Central Lampang,1,1F,Food & Beverage
STRAWBERRY CLUB,Central Lampang,1,3F,Lifestyle & Specialty
STUDIO 7,Central Lampang,1,2F,Technology & Electronics
SUKISHI,Central Lampang,1,3F,Food & Beverage
SUPER SPORTS,Central Lampang,1,1F,Fashion & Apparel
SUSHI RICHA,Central Lampang,1,3F,Food & Beverage
SWENSEN'S,Central Lampang,1,1F,Food & Beverage
TAYWIN ORIGINAL STYLE,Central Lampang,1,2F,Fashion & Apparel
TG FONE,Central Lampang,1,2F,Technology & Electronics
THE PIZZA COMPANY,Central Lampang,1,3F,Food & Beverage
THE VIRIYAH INSURANCE,Central Lampang,1,2F,Bank & Financial Services
TMB THANACHART BANK,Central Lampang,1,2F,Bank & Financial Services
TOPS MARKET,Central Lampang,1,1F,Lifestyle & Specialty
TRUE,Central Lampang,1,2F,Technology & Electronics
WAGASHI,Central Lampang,1,3F,Food & Beverage
WATCH STATION,Central Lampang,1,1F,Fashion & Apparel
WATSONS,Central Lampang,1,3F,Beauty & Wellness
WRANGLER,Central Lampang,1,1F,Fashion & Apparel
YAMNAEMKLOOK,Central Lampang,1,1F,Food & Beverage
YAMSAB,Central Lampang,1,1F,Food & Beverage
YAOWARAT KRUNGTHEP,Central Lampang,1,1F,Fashion & Apparel
YAYOI,Central Lampang,1,3F,Food & Beverage
YODHENG KUAITIAORUE AYUDHAYA,Central Lampang,1,1F,Food & Beverage
YUEDPAO,Central Lampang,1,1F,Fashion & Apparel
YVES ROCHER,Central Lampang,1,1F,Beauty & Wellness
ZEIN,Central Lampang,1,1F,Fashion & Apparel
