Source,Target,Weight,Floor,Category
MISTER DONUT,Central Phitsanulok,1,3F,Food & Beverage
MK RESTAURANT,Central Phitsanulok,1,3F,Food & Beverage
MOSHI MOSHI,Central Phitsanulok,1,2F,Lifestyle & Specialty
MR.KAO,Central Phitsanulok,1,3F,Food & Beverage
NAI PHONE,Central Phitsanulok,1,2F,Technology
NICE PHONE,Central Phitsanulok,1,2F,Technology
NITIPON CLINIC,Central Phitsanulok,1,2F,Beauty & Wellness
OFFICEMATE,Central Phitsanulok,1,2F,Lifestyle & Specialty
OLINO CREPE & TEA,Central Phitsanulok,1,3F,Food & Beverage
ON THE TABLE,Central Phitsanulok,1,3F,Food & Beverage
OPATRA,Central Phitsanulok,1,1F,Beauty & Wellness
OPPO,Central Phitsanulok,1,2F,Technology
OPPO SERVICE,Central Phitsanulok,1,2F,Technology
ORIENTAL PRINCESS,Central Phitsanulok,1,1F,Beauty & Wellness
ORIGANI,Central Phitsanulok,1,1F,Beauty & Wellness
PAINT FLOWERS,Central Phitsanulok,1,GF,Beauty & Wellness
PARIN GEMS,Central Phitsanulok,1,1F,Fashion
PASSPORT,Central Phitsanulok,1,GF,Lifestyle & Specialty
PASTEL,Central Phitsanulok,1,3F,Technology
PAY BY P.A.PHONE,Central Phitsanulok,1,2F,Technology
PHUNGNOI BAKERY,Central Phitsanulok,1,3F,Food & Beverage
PLAYBOY,Central Phitsanulok,1,1F,Fashion
PLOY,Central Phitsanulok,1,2F,Fashion
POST SERVICE,Central Phitsanulok,1,GF,Lifestyle & Specialty
POTATO CORNER,Central Phitsanulok,1,2F,Food & Beverage
POWER BUY,Central Phitsanulok,1,2F,Technology
PRADAP,Central Phitsanulok,1,2F,Fashion
PREM,Central Phitsanulok,1,1F,Fashion
REMAX,Central Phitsanulok,1,2F,Technology
ROBINSON DEPARTMENT STORE,Central Phitsanulok,1,1F,Lifestyle & Specialty
ROBINSON DEPARTMENT STORE,Central Phitsanulok,1,2F,Lifestyle & Specialty
ROBINSON DEPARTMENT STORE,Central Phitsanulok,1,3F,Lifestyle & Specialty
S&P,Central Phitsanulok,1,3F,Food & Beverage
SABINA,Central Phitsanulok,1,2F,Fashion
SAMSUNG,Central Phitsanulok,1,2F,Technology
SAMSUNG,Central Phitsanulok,1,2F,Technology
SANTA FE' STEAK,Central Phitsanulok,1,3F,Food & Beverage
SE-ED,Central Phitsanulok,1,3F,Lifestyle & Specialty
SHABUSHI,Central Phitsanulok,1,3F,Food & Beverage
SIAM COMMERCIAL BANK,Central Phitsanulok,1,3F,Bank & Financial Services
SIZZLER,Central Phitsanulok,1,3F,Food & Beverage
SKECHERS,Central Phitsanulok,1,1F,Fashion
STARBUCKS COFFEE,Central Phitsanulok,1,1F,Food & Beverage
STUDIO 7,Central Phitsanulok,1,2F,Technology
SUKISHI,Central Phitsanulok,1,3F,Food & Beverage
SUPER SPORTS,Central Phitsanulok,1,1F,Fashion
SWEET SECRET CROISSANT,Central Phitsanulok,1,GF,Food & Beverage
SWENSEN'S,Central Phitsanulok,1,1F,Food & Beverage
TAYWIN ORIGINAL STYLE,Central Phitsanulok,1,2F,Fashion
TG FONE,Central Phitsanulok,1,2F,Technology
THE FACE SHOP,Central Phitsanulok,1,1F,Beauty & Wellness
THE KLINIQUE,Central Phitsanulok,1,2F,Beauty & Wellness
THE PIZZA COMPANY,Central Phitsanulok,1,3F,Food & Beverage
THONGSUAY,Central Phitsanulok,1,1F,Fashion
TMB THANACHART BANK,Central Phitsanulok,1,3F,Bank & Financial Services
TOKUYO,Central Phitsanulok,1,2F,Lifestyle & Specialty
TOPS MARKET,Central Phitsanulok,1,1F,Lifestyle & Specialty
TRUE,Central Phitsanulok,1,2F,Technology
UNIQLO,Central Phitsanulok,1,1F,Fashion
UOB XPRESS,Central Phitsanulok,1,3F,Bank & Financial Services
URANUS CLINIC,Central Phitsanulok,1,2F,Beauty & Wellness
URTHE,Central Phitsanulok,1,2F,Fashion
VIVO,Central Phitsanulok,1,2F,Technology
WACOAL,Central Phitsanulok,1,2F,Fashion
WAGASHI,Central Phitsanulok,1,3F,Food & Beverage
WATSONS,Central Phitsanulok,1,2F,Beauty & Wellness
WITH IT,Central Phitsanulok,1,1F,Fashion
XIAOMI,Central Phitsanulok,1,2F,Technology
YAYOI,Central Phitsanulok,1,3F,Food & Beverage
YUEDPAO,Central Phitsanulok,1,2F,Fashion
YVES ROCHER,Central Phitsanulok,1,1F,Beauty & Wellness
ZEN JAPANESE RESTAURANT,Central Phitsanulok,1,3F,Food & Beverage
เกรซ เฟเชียล เอสเธติก,Central Phitsanulok,1,2F,Beauty & Wellness
ห้างทองหวังโต๊ะกังเยาวราช,Central Phitsanulok,1,1F,Fashion
